id,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,last_opponent,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5
1,0,0,100.0,0.0,0,69140,0,0,-3,3,0.0,0,2,1.0,1.0,0,Shkodran,0.0,0,0,0.0,False,0.0,0,0,0,52,0,0,0,69140.jpg,0.0,0,0,Mustafi,0.3,False,0.0,a,1,3,0.0,0,7142,95,30413,327,0.0,0.0,Mustafi,0,16,1,0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,13,0,0.8,1.5,1.2,1.4,25.5,42.5,121.9,144.9,158.1,101.8,22.2,20.7,108.4,54.6,44.2,101.2,24.2,44.4,120.7,153.2,169.4,94.8,22.2,21.6,119.5,42.1,54.2,102.6
2,0,17,75.0,100.0,0,98745,0,0,-1,1,20.7,0,2,1.2,1.2,1,Héctor,0.2,4,0,5.1,False,20.4,172,Hamstring injury - 75% chance of playing,2019-11-27T11:30:17.257265Z,54,0,0,0,98745.jpg,0.5,0,0,Bellerín,0.4,False,0.0,d,1,3,9.0,1,33082,817,22129,2007,0.0,0.2,Bellerín,1,16,1,0,82.0,5.0,6.0,2.0,2.0,0.25,2.0,172.0,86.0,0.0,3.0,2.0,0.4,2.55,8.5,10.2,10.35,4.5,0.5,2.55,8.5,10.2,10.35,4.5,4,13,0,0.8,1.5,1.2,1.4,25.5,42.5,121.9,144.9,158.1,101.8,22.2,20.7,108.4,54.6,44.2,101.2,24.2,44.4,120.7,153.2,169.4,94.8,22.2,21.6,119.5,42.1,54.2,102.6
3,1,133,75.0,75.0,1,111457,0,0,-2,2,111.5,0,2,1.4,1.4,0,Sead,0.8,10,0,27.8,False,122.8,667,Hamstring injury - 75% chance of playing,2019-11-21T14:30:19.207005Z,53,0,0,0,111457.jpg,1.9,0,0,Kolasinac,0.7,False,0.0,d,1,3,45.0,19,43530,16,101424,3243,0.2,3.6,Kolasinac,2,16,1,0,0.0,3.0,3.0,10.0,7.0,0.7,4.0,198.0,50.0,2.0,1.0,2.0,0.67,2.78,13.3,12.28,11.15,4.5,1.0,2.3,10.0,8.8,8.85,5.5,4,13,0,0.8,1.5,1.2,1.4,25.5,42.5,121.9,144.9,158.1,101.8,22.2,20.7,108.4,54.6,44.2,101.2,24.2,44.4,120.7,153.2,169.4,94.8,22.2,21.6,119.5,42.1,54.2,102.6
4,3,92,100.0,100.0,1,154043,0,0,-3,3,108.2,1,2,1.0,1.0,0,Ainsley,0.0,10,0,27.1,False,136.4,490,0,2019-09-22T18:00:10.824841Z,47,0,0,0,154043.jpg,2.8,1,0,Maitland-Niles,3.0,False,0.0,a,1,3,31.0,17,544139,213,535991,8185,0.0,3.6,Maitland-Niles,0,16,1,0,0.0,0.0,8.0,6.0,5.0,0.38,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.52,15.33,22.73,18.03,5.17,0.0,0.0,0.0,0.0,0.0,0.0,4,13,0,0.8,1.5,1.2,1.4,25.5,42.5,121.9,144.9,158.1,101.8,22.2,20.7,108.4,54.6,44.2,101.2,24.2,44.4,120.7,153.2,169.4,94.8,22.2,21.6,119.5,42.1,54.2,102.6
5,2,191,100.0,0.0,2,39476,0,0,0,0,29.9,0,2,3.2,3.2,0,Sokratis,2.2,17,1,37.8,False,276.8,1080,0,0,50,0,0,0,39476.jpg,2.6,0,0,Papastathopoulos,1.8,False,0.0,a,1,3,71.0,31,104563,779,115353,6227,0.4,6.2,Sokratis,3,16,1,0,90.0,0.0,1.0,12.0,12.0,0.92,4.0,360.0,90.0,0.0,1.0,4.0,0.8,3.15,15.92,23.07,2.49,5.92,2.5,4.85,16.25,31.65,1.47,15.25,4,13,0,0.8,1.5,1.2,1.4,25.5,42.5,121.9,144.9,158.1,101.8,22.2,20.7,108.4,54.6,44.2,101.2,24.2,44.4,120.7,153.2,169.4,94.8,22.2,21.6,119.5,42.1,54.2,102.6
6,1,54,0.0,0.0,1,38411,0,0,0,0,40.8,0,2,0.0,0.0,0,Nacho,0.0,4,0,10.0,False,47.2,270,Joined Real Sociedad on a permanent deal on 31/8,2019-08-31T11:30:14.661839Z,50,0,0,0,38411.jpg,3.3,0,0,Monreal,0.3,False,0.0,u,1,3,12.0,10,27998,9,86981,147,0.0,2.0,Monreal,0,16,1,0,0.0,10.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.33,18.0,15.73,13.6,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4,13,0,0.8,1.5,1.2,1.4,25.5,42.5,121.9,144.9,158.1,101.8,22.2,20.7,108.4,54.6,44.2,101.2,24.2,44.4,120.7,153.2,169.4,94.8,22.2,21.6,119.5,42.1,54.2,102.6
7,0,0,0.0,0.0,0,51507,0,0,0,0,0.0,0,2,0.0,0.0,0,Laurent,0.0,0,0,0.0,False,0.0,0,Joined Bordeaux on a permanent deal on 6/8.,2019-08-08T11:00:09.045030Z,50,0,0,0,51507.jpg,0.0,0,0,Koscielny,0.1,False,0.0,u,1,3,0.0,0,429,9,12285,41,0.0,0.0,Koscielny,0,16,1,0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,13,0,0.8,1.5,1.2,1.4,25.5,42.5,121.9,144.9,158.1,101.8,22.2,20.7,108.4,54.6,44.2,101.2,24.2,44.4,120.7,153.2,169.4,94.8,22.2,21.6,119.5,42.1,54.2,102.6
8,0,0,100.0,100.0,0,233963,0,0,-1,1,0.0,0,2,1.0,1.0,0,Konstantinos,0.0,0,0,0.0,False,0.0,0,0,2019-08-09T09:30:11.868345Z,44,0,0,0,233963.jpg,0.0,0,0,Mavropanos,0.0,False,0.0,a,1,3,0.0,0,617,30,3894,53,0.0,0.0,Mavropanos,0,16,1,0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,13,0,0.8,1.5,1.2,1.4,25.5,42.5,121.9,144.9,158.1,101.8,22.2,20.7,108.4,54.6,44.2,101.2,24.2,44.4,120.7,153.2,169.4,94.8,22.2,21.6,119.5,42.1,54.2,102.6
9,0,0,0.0,0.0,0,80254,0,0,0,0,0.0,0,2,0.0,0.0,0,Carl,0.0,0,0,0.0,False,0.0,0,Joined Nottingham Forest on a permanent deal on 7/8.,2019-08-07T17:00:10.875251Z,45,0,0,0,80254.jpg,0.0,0,0,Jenkinson,0.0,False,0.0,u,1,3,0.0,0,268,6,2368,16,0.0,0.0,Jenkinson,0,16,1,0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,13,0,0.8,1.5,1.2,1.4,25.5,42.5,121.9,144.9,158.1,101.8,22.2,20.7,108.4,54.6,44.2,101.2,24.2,44.4,120.7,153.2,169.4,94.8,22.2,21.6,119.5,42.1,54.2,102.6
10,0,9,75.0,75.0,0,156074,0,0,0,0,0.4,0,2,0.9,0.9,0,Rob,0.2,2,0,1.1,False,8.4,76,Knock - 75% chance of playing,2019-11-22T10:00:21.031396Z,45,0,0,0,156074.jpg,1.0,0,0,Holding,0.1,False,0.0,d,1,3,2.0,1,9792,27,9774,620,0.0,0.2,Holding,0,16,1,0,0.0,4.0,8.0,1.0,1.0,0.11,1.0,76.0,76.0,1.0,3.0,1.0,0.25,1.1,9.0,8.4,0.4,2.0,1.0,1.1,9.0,8.4,0.4,2.0,4,13,0,0.8,1.5,1.2,1.4,25.5,42.5,121.9,144.9,158.1,101.8,22.2,20.7,108.4,54.6,44.2,101.2,24.2,44.4,120.7,153.2,169.4,94.8,22.2,21.6,119.5,42.1,54.2,102.6
