id,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,last_opponent,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5
1,100.0,0.0,80201,0,0,-3,3,0,1,0.5,0.5,0,Bernd,0.0,False,0,0,47,80201.jpg,1.3,Leno,1.1,False,0.0,a,1,3,4,55380,956,152877,4621,0.0,0.9,Leno,270,0,0,0,9,0,0,0,0,0,9,0,48,79.0,0.0,0.0,7.9,200,22,554,57,537,54,305,22,0.0,0.0,0.0,0.0,0.0,0.0,7,1,0,0.0,0.0,5.0,3.0,3.0,0.38,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.63,16.0,26.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,1.5,1.5,1.4,1.6,23.2,35.8,108.9,110.9,139.6,86.0,13.5,16.8,102.3,39.2,26.2,78.0,24.0,38.5,108.4,123.9,154.4,87.8,16.6,19.7,123.4,38.6,35.0,89.8
2,0.0,0.0,115918,0,0,0,0,0,1,0.0,0.0,0,Rúnar Alex,0.0,False,Joined OH Leuven on a season-long loan - Expected back 01 Jul,2021-08-31T22:00:09.069158Z,40,115918.jpg,0.0,Rúnarsson,0.9,False,0.0,u,1,3,0,19017,0,56461,1795,0.0,0.0,Rúnarsson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,432,39,413,18,371,14,435,39,0.0,0.0,0.0,0.0,0.0,0.0,7,1,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,1.5,1.5,1.4,1.6,23.2,35.8,108.9,110.9,139.6,86.0,13.5,16.8,102.3,39.2,26.2,78.0,24.0,38.5,108.4,123.9,154.4,87.8,16.6,19.7,123.4,38.6,35.0,89.8
3,0.0,0.0,47431,0,0,-2,2,0,3,0.0,0.0,0,Willian,0.0,False,Transferred to Corinthians,2021-08-20T09:30:14.065783Z,63,47431.jpg,0.0,Borges Da Silva,0.1,False,0.0,u,1,3,0,914,0,19833,113,0.0,0.0,Willian,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,612,250,612,250,612,250,612,250,0.0,0.0,0.0,0.0,0.0,0.0,7,0,1,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,1.5,1.5,1.4,1.6,23.2,35.8,108.9,110.9,139.6,86.0,13.5,16.8,102.3,39.2,26.2,78.0,24.0,38.5,108.4,123.9,154.4,87.8,16.6,19.7,123.4,38.6,35.0,89.8
4,100.0,100.0,54694,0,0,-1,1,0,4,6.5,6.5,9,Pierre-Emerick,6.0,False,0,2021-08-13T14:30:14.477664Z,99,54694.jpg,4.4,Aubameyang,3.4,False,0.0,a,1,3,31,330174,87537,289301,12670,0.6,3.1,Aubameyang,518,3,0,3,7,0,0,0,0,0,0,7,107,126.8,84.5,288.0,49.8,101,12,102,15,9,5,33,9,0.0,0.0,0.0,0.0,1.0,0.0,7,0,1,90.0,1.0,1.0,7.0,6.0,0.86,5.0,431.0,86.0,0.0,0.0,5.0,1.0,7.11,15.29,18.11,12.07,41.14,5.8,9.44,20.4,24.36,16.36,53.8,2,2,1,1.5,1.5,1.4,1.6,23.2,35.8,108.9,110.9,139.6,86.0,13.5,16.8,102.3,39.2,26.2,78.0,24.0,38.5,108.4,123.9,154.4,87.8,16.6,19.7,123.4,38.6,35.0,89.8
5,100.0,0.0,58822,0,0,-2,2,0,2,0.5,0.5,0,Cédric,0.0,False,0,0,43,58822.jpg,0.3,Soares,0.2,False,0.0,a,1,3,1,9984,210,19337,572,0.0,0.2,Cédric,188,0,0,0,7,0,0,0,1,0,0,0,21,30.8,36.1,1.0,6.8,308,118,199,52,349,123,321,113,0.0,0.0,0.0,0.0,0.0,0.0,7,1,0,0.0,0.0,6.0,3.0,2.0,0.25,1.0,8.0,8.0,0.0,5.0,0.0,0.0,2.27,7.0,10.27,12.03,0.33,1.0,2.5,5.0,9.4,14.3,1.0,2,2,1,1.5,1.5,1.4,1.6,23.2,35.8,108.9,110.9,139.6,86.0,13.5,16.8,102.3,39.2,26.2,78.0,24.0,38.5,108.4,123.9,154.4,87.8,16.6,19.7,123.4,38.6,35.0,89.8
6,100.0,100.0,59966,0,0,-2,2,0,4,2.5,2.5,5,Alexandre,2.0,False,0,2021-08-13T14:30:14.582063Z,83,59966.jpg,2.3,Lacazette,1.0,False,0.0,a,1,3,7,27465,4931,148834,1837,0.2,0.8,Lacazette,72,1,0,0,2,0,0,0,0,0,0,0,30,43.8,29.5,62.0,13.5,283,36,227,36,147,43,246,37,0.0,0.0,5.0,0.0,2.0,0.0,7,0,1,23.0,2.0,6.0,3.0,0.0,0.0,2.0,41.0,20.0,0.0,5.0,0.0,0.0,4.5,10.0,14.6,9.83,20.67,3.0,6.7,15.5,21.4,14.6,31.0,2,2,1,1.5,1.5,1.4,1.6,23.2,35.8,108.9,110.9,139.6,86.0,13.5,16.8,102.3,39.2,26.2,78.0,24.0,38.5,108.4,123.9,154.4,87.8,16.6,19.7,123.4,38.6,35.0,89.8
7,0.0,0.0,84450,0,0,-1,1,0,3,0.0,0.0,0,Granit,0.7,False,Knee injury - Expected back 01 Jan,2021-09-26T22:30:11.256623Z,49,84450.jpg,1.0,Xhaka,0.3,False,0.0,i,1,3,4,16463,59,73783,1179,0.1,0.8,Xhaka,295,0,0,0,10,0,0,0,0,1,0,0,35,42.2,53.2,9.0,10.4,286,115,157,94,296,155,272,124,0.0,0.0,4.0,0.0,0.0,0.0,7,0,1,0.0,4.0,1.0,4.0,3.0,0.75,1.0,81.0,81.0,3.0,1.0,1.0,0.5,2.6,8.75,10.55,13.3,2.25,2.0,1.1,15.0,9.0,2.2,0.0,2,2,1,1.5,1.5,1.4,1.6,23.2,35.8,108.9,110.9,139.6,86.0,13.5,16.8,102.3,39.2,26.2,78.0,24.0,38.5,108.4,123.9,154.4,87.8,16.6,19.7,123.4,38.6,35.0,89.8
8,100.0,0.0,92371,0,0,-2,2,0,2,0.5,0.5,0,Pablo,0.0,False,0,0,43,92371.jpg,0.5,Marí,0.1,False,0.0,a,1,3,1,4795,72,11519,314,0.0,0.2,Marí,180,0,0,0,4,0,0,0,1,0,0,0,35,55.4,12.3,11.0,7.9,251,99,300,98,282,86,304,103,0.0,0.0,0.0,0.0,0.0,0.0,7,1,0,0.0,0.0,6.0,2.0,2.0,0.25,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.95,17.5,27.7,6.15,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,1.5,1.5,1.4,1.6,23.2,35.8,108.9,110.9,139.6,86.0,13.5,16.8,102.3,39.2,26.2,78.0,24.0,38.5,108.4,123.9,154.4,87.8,16.6,19.7,123.4,38.6,35.0,89.8
9,0.0,0.0,98745,0,0,-2,2,0,2,0.0,0.0,0,Héctor,0.0,False,Joined Real Betis on a season-long loan - Expected back 01 Jul,2021-08-31T22:00:09.090880Z,48,98745.jpg,0.0,Bellerín,0.3,False,0.0,u,1,3,0,3737,0,67393,522,0.0,0.0,Bellerín,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,564,203,557,203,542,198,565,203,0.0,0.0,0.0,0.0,0.0,0.0,7,1,0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,1.5,1.5,1.4,1.6,23.2,35.8,108.9,110.9,139.6,86.0,13.5,16.8,102.3,39.2,26.2,78.0,24.0,38.5,108.4,123.9,154.4,87.8,16.6,19.7,123.4,38.6,35.0,89.8
10,100.0,0.0,101184,0,0,-2,2,0,2,0.5,0.5,0,Calum,0.0,False,0,0,43,101184.jpg,0.5,Chambers,0.2,False,0.0,a,1,3,1,7947,146,25327,616,0.0,0.2,Chambers,170,0,0,0,7,0,0,0,0,0,0,0,27,45.4,17.2,12.0,7.5,276,110,272,84,278,83,310,107,0.0,0.0,0.0,0.0,0.0,0.0,7,1,0,0.0,0.0,6.0,2.0,2.0,0.25,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.75,13.5,22.7,8.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,1.5,1.5,1.4,1.6,23.2,35.8,108.9,110.9,139.6,86.0,13.5,16.8,102.3,39.2,26.2,78.0,24.0,38.5,108.4,123.9,154.4,87.8,16.6,19.7,123.4,38.6,35.0,89.8
11,100.0,100.0,111457,0,0,-2,2,0,2,0.5,0.5,0,Sead,0.0,False,0,2021-09-09T11:30:14.107791Z,43,111457.jpg,-1.0,Kolasinac,0.1,False,0.0,a,1,3,-1,2793,159,8296,249,0.0,-0.2,Kolasinac,90,0,0,0,5,0,0,0,1,0,0,0,3,4.0,0.0,0.0,0.4,386,139,449,175,410,157,404,141,0.0,0.0,0.0,0.0,0.0,0.0,7,1,0,0.0,1.0,6.0,1.0,1.0,0.14,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.4,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,1.5,1.5,1.4,1.6,23.2,35.8,108.9,110.9,139.6,86.0,13.5,16.8,102.3,39.2,26.2,78.0,24.0,38.5,108.4,123.9,154.4,87.8,16.6,19.7,123.4,38.6,35.0,89.8
12,100.0,100.0,153256,0,0,0,0,0,3,0.5,0.5,0,Mohamed Naser,0.0,False,0,2021-09-03T11:30:15.140806Z,45,153256.jpg,1.0,El Sayed Elneny,0.4,False,0.0,a,1,3,1,17833,841,47151,1385,0.0,0.2,Elneny,45,0,0,0,2,0,0,0,0,0,0,0,2,3.4,0.3,0.0,0.4,391,174,382,184,468,181,405,182,0.0,0.0,0.0,0.0,0.0,0.0,7,0,1,0.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.4,2.0,3.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,1.5,1.5,1.4,1.6,23.2,35.8,108.9,110.9,139.6,86.0,13.5,16.8,102.3,39.2,26.2,78.0,24.0,38.5,108.4,123.9,154.4,87.8,16.6,19.7,123.4,38.6,35.0,89.8
