id,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,last_opponent,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5
1,1,144,75.0,75.0,2,69140,0,0,-4,4,15.4,0,2,2.1,2.1,0,Shkodran,2.3,9,0,29.8,False,174.2,620,Thigh injury - 75% chance of playing,2020-02-27T23:00:18.104137Z,51,0,0,0,69140.jpg,3.2,0,0,Mustafi,0.4,False,0.0,d,1,3,107.0,26,15339,23,38324,531,0.5,5.1,Mustafi,0,19,1,0,0.0,2.0,20.0,8.0,7.0,0.26,3.0,270.0,90.0,2.0,0.0,3.0,1.0,3.72,18.0,21.78,1.92,13.38,4.33,3.27,22.33,20.87,0.83,10.67,2.0,2.0,0.0,1.2,1.9,0.6,2.2,26.7,47.8,139.0,144.2,195.8,105.9,16.0,18.8,99.1,46.8,43.0,82.5,28.0,45.6,147.1,129.5,180.4,102.0,17.2,12.8,81.6,26.5,19.8,77.0
2,3,116,100.0,100.0,2,98745,0,0,-1,1,37.7,0,2,3.2,3.2,1,Héctor,2.7,10,1,19.5,False,117.6,623,0,2019-12-09T20:00:21.228098Z,54,0,0,0,98745.jpg,3.1,0,0,Bellerín,1.2,False,0.0,a,1,3,38.0,25,140621,820,71887,5907,0.5,4.6,Bellerín,2,19,1,0,1.0,13.0,9.0,8.0,7.0,0.44,4.0,271.0,68.0,0.0,2.0,3.0,0.6,2.44,14.5,14.7,4.71,4.75,4.0,1.55,15.5,8.55,3.23,3.5,2.0,2.0,0.0,1.2,1.9,0.6,2.2,26.7,47.8,139.0,144.2,195.8,105.9,16.0,18.8,99.1,46.8,43.0,82.5,28.0,45.6,147.1,129.5,180.4,102.0,17.2,12.8,81.6,26.5,19.8,77.0
3,1,222,0.0,0.0,2,111457,0,0,-3,3,157.3,0,2,0.0,0.0,0,Sead,0.3,19,0,41.2,False,190.0,1103,Shoulder injury - Expected back 04 Apr,2020-02-23T18:30:13.672943Z,52,0,0,0,111457.jpg,2.1,0,0,Kolasinac,0.5,False,0.0,i,1,3,67.0,35,55462,3,127736,216,0.1,6.7,Kolasinac,3,19,1,0,0.0,13.0,4.0,17.0,12.0,0.75,1.0,17.0,17.0,4.0,1.0,0.0,0.0,2.42,13.06,11.18,9.25,3.94,1.0,0.0,3.0,0.0,1.0,0.0,2.0,2.0,0.0,1.2,1.9,0.6,2.2,26.7,47.8,139.0,144.2,195.8,105.9,16.0,18.8,99.1,46.8,43.0,82.5,28.0,45.6,147.1,129.5,180.4,102.0,17.2,12.8,81.6,26.5,19.8,77.0
4,3,216,100.0,100.0,3,154043,0,0,-5,5,155.4,1,2,0.5,0.5,0,Ainsley,0.0,19,0,44.9,False,261.8,1210,0,2019-09-22T18:00:10.824841Z,45,0,0,0,154043.jpg,2.6,1,0,Maitland-Niles,2.3,False,0.0,a,1,3,37.0,36,591841,142,629550,1384,0.0,8.0,Maitland-Niles,3,19,1,0,0.0,0.0,16.0,14.0,13.0,0.45,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.21,15.43,18.7,11.1,2.64,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.2,1.9,0.6,2.2,26.7,47.8,139.0,144.2,195.8,105.9,16.0,18.8,99.1,46.8,43.0,82.5,28.0,45.6,147.1,129.5,180.4,102.0,17.2,12.8,81.6,26.5,19.8,77.0
5,5,305,100.0,100.0,4,39476,0,0,-2,2,36.8,1,2,2.2,2.2,5,Sokratis,1.7,25,2,58.5,False,436.2,1696,0,2020-02-21T01:30:19.929771Z,48,0,0,0,39476.jpg,3.0,0,0,Papastathopoulos,1.4,False,0.0,a,1,3,110.0,57,152063,741,193816,739,0.4,11.9,Sokratis,6,19,1,0,90.0,3.0,7.0,19.0,19.0,0.73,1.0,90.0,90.0,1.0,3.0,1.0,0.25,3.08,16.05,22.96,1.94,5.79,5.0,1.4,19.0,4.6,5.0,4.0,2.0,2.0,0.0,1.2,1.9,0.6,2.2,26.7,47.8,139.0,144.2,195.8,105.9,16.0,18.8,99.1,46.8,43.0,82.5,28.0,45.6,147.1,129.5,180.4,102.0,17.2,12.8,81.6,26.5,19.8,77.0
6,1,54,0.0,0.0,1,38411,0,0,0,0,40.8,0,2,0.0,0.0,0,Nacho,0.0,4,0,10.0,False,47.2,270,Joined Real Sociedad on a permanent deal on 31/8,2019-08-31T11:30:14.661839Z,50,0,0,0,38411.jpg,3.3,0,0,Monreal,0.2,False,0.0,u,1,3,12.0,10,28175,5,89000,32,0.0,2.0,Monreal,0,19,1,0,0.0,26.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.33,18.0,15.73,13.6,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.2,1.9,0.6,2.2,26.7,47.8,139.0,144.2,195.8,105.9,16.0,18.8,99.1,46.8,43.0,82.5,28.0,45.6,147.1,129.5,180.4,102.0,17.2,12.8,81.6,26.5,19.8,77.0
7,0,0,0.0,0.0,0,51507,0,0,0,0,0.0,0,2,0.0,0.0,0,Laurent,0.0,0,0,0.0,False,0.0,0,Joined Bordeaux on a permanent deal on 6/8.,2019-08-08T11:00:09.045030Z,50,0,0,0,51507.jpg,0.0,0,0,Koscielny,0.1,False,0.0,u,1,3,0.0,0,646,7,12735,10,0.0,0.0,Koscielny,0,19,1,0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.2,1.9,0.6,2.2,26.7,47.8,139.0,144.2,195.8,105.9,16.0,18.8,99.1,46.8,43.0,82.5,28.0,45.6,147.1,129.5,180.4,102.0,17.2,12.8,81.6,26.5,19.8,77.0
8,0,0,0.0,0.0,0,233963,0,0,-1,1,0.0,0,2,0.0,0.0,0,Konstantinos,0.0,0,0,0.0,False,0.0,0,Joined Nuremberg on loan until the end of the season on 13/1. - Expected back 01 Jul,2020-01-13T14:30:21.309535Z,44,0,0,0,233963.jpg,0.0,0,0,Mavropanos,0.0,False,0.0,n,1,3,0.0,0,1109,6,4916,15,0.0,0.0,Mavropanos,0,19,1,0,0.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.2,1.9,0.6,2.2,26.7,47.8,139.0,144.2,195.8,105.9,16.0,18.8,99.1,46.8,43.0,82.5,28.0,45.6,147.1,129.5,180.4,102.0,17.2,12.8,81.6,26.5,19.8,77.0
9,0,0,0.0,0.0,0,80254,0,0,0,0,0.0,0,2,0.0,0.0,0,Carl,0.0,0,0,0.0,False,0.0,0,Joined Nottingham Forest on a permanent deal on 7/8.,2019-08-07T17:00:10.875251Z,45,0,0,0,80254.jpg,0.0,0,0,Jenkinson,0.0,False,0.0,u,1,3,0.0,0,446,6,2620,5,0.0,0.0,Jenkinson,0,19,1,0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.2,1.9,0.6,2.2,26.7,47.8,139.0,144.2,195.8,105.9,16.0,18.8,99.1,46.8,43.0,82.5,28.0,45.6,147.1,129.5,180.4,102.0,17.2,12.8,81.6,26.5,19.8,77.0
10,0,13,100.0,100.0,0,156074,0,0,0,0,0.4,0,2,0.5,0.5,0,Rob,0.0,3,0,1.6,False,13.4,85,0,2019-12-09T10:00:19.335279Z,45,0,0,0,156074.jpg,1.0,0,0,Holding,0.1,False,0.0,a,1,3,2.0,2,12141,29,14995,69,0.0,0.4,Holding,0,19,1,0,0.0,9.0,19.0,2.0,1.0,0.05,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.8,6.5,6.7,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.2,1.9,0.6,2.2,26.7,47.8,139.0,144.2,195.8,105.9,16.0,18.8,99.1,46.8,43.0,82.5,28.0,45.6,147.1,129.5,180.4,102.0,17.2,12.8,81.6,26.5,19.8,77.0
