id,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,last_opponent,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5
1,1,77,25.0,100.0,0,69140,0,0,-4,4,12.9,0,2,0.6,1.8,5,Shkodran,1.8,7,0,20.0,False,111.6,350,Ankle injury - 25% chance of playing,2020-01-27T22:30:15.833744Z,51,0,0,0,69140.jpg,2.6,0,0,Mustafi,0.3,False,0.0,d,1,3,75.0,13,9349,486,34274,430,0.4,2.5,Mustafi,0,6,1,0,90.0,0.0,20.0,5.0,4.0,0.17,3.0,247.0,82.0,0.0,2.0,3.0,0.6,4.0,15.4,22.32,2.58,15.0,2.67,4.07,16.67,29.67,3.97,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617,0,0,100.0,0.0,0,92371,0,0,0,0,0.0,0,2,0.0,0.0,0,Pablo,0.0,0,0,0.0,False,0.0,0,0,0,50,0,0,0,92371.jpg,0.0,0,0,Marí,0.0,False,0.0,a,1,3,0.0,0,247,247,15,15,0.0,0.0,Marí,0,6,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,0,0,0.0,0.0,0,232233,0,0,0,0,0.0,0,4,0.0,0.0,0,Tyreece,0.0,0,0,0.0,False,0.0,0,Joined Lincoln City on loan until the end of the season on 10/1. - Expected back 01 Jul,2020-01-16T10:30:19.626655Z,45,0,0,0,232233.jpg,0.0,0,0,John-Jules,0.0,False,0.0,n,1,3,0.0,0,402,53,291,81,0.0,0.0,John-Jules,0,6,0,1,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576,0,13,0.0,0.0,1,209289,0,0,-2,2,6.3,0,3,0.0,0.0,0,Emile,0.0,0,0,1.6,False,9.8,96,Joined Huddersfield Town on loan until the end of the season on 10/1. - Expected back 01 Jul,2020-01-10T20:00:21.634861Z,43,0,0,0,209289.jpg,2.0,0,0,Smith Rowe,0.0,False,0.0,n,1,3,0.0,4,2512,648,1264,359,0.0,0.9,Smith Rowe,0,6,0,1,0.0,3.0,3.0,1.0,1.0,0.25,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.6,13.0,9.8,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,0,113,100.0,100.0,2,223340,0,0,0,0,131.1,0,3,2.3,1.8,2,Bukayo,1.8,10,0,41.8,False,155.4,875,0,2019-11-22T10:00:21.980433Z,45,0,0,0,223340.jpg,1.9,0,0,Saka,0.6,False,0.0,a,1,3,131.0,27,143618,5148,109112,2424,0.4,6.0,Saka,3,6,0,1,90.0,2.0,8.0,14.0,9.0,0.53,4.0,291.0,73.0,0.0,2.0,3.0,0.6,2.99,8.07,11.1,9.36,9.36,2.25,2.32,10.25,12.15,5.05,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,0,51,0.0,0.0,0,192895,0,0,-2,2,75.1,0,2,0.0,0.0,0,Kieran,0.0,6,0,16.3,False,56.0,296,Shoulder injury - Expected back 21 Mar,2019-12-09T22:00:21.790216Z,53,0,0,0,192895.jpg,1.0,0,0,Tierney,0.3,False,0.0,i,1,3,31.0,5,71895,10,108674,446,0.0,0.9,Tierney,1,6,1,0,0.0,13.0,7.0,5.0,3.0,0.3,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.26,10.2,11.2,15.02,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,5,124,100.0,100.0,1,444145,0,0,0,0,25.1,0,4,4.7,4.2,8,Gabriel Teodoro,4.2,9,3,37.7,False,148.0,566,0,2019-12-23T12:00:20.317919Z,45,0,0,0,444145.jpg,2.8,0,0,Martinelli Silva,3.0,False,0.0,a,1,3,204.0,37,342961,82309,227146,8838,0.9,8.2,Martinelli,1,6,0,1,90.0,2.0,17.0,13.0,5.0,0.23,3.0,200.0,67.0,1.0,2.0,2.0,0.5,2.9,9.54,11.38,1.93,15.69,5.67,5.3,19.67,25.8,1.73,25.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,0,90,100.0,100.0,1,200089,0,0,-2,2,121.3,0,3,0.7,0.2,1,Joseph,0.2,11,0,33.4,False,82.6,545,0,2019-09-07T11:30:17.190466Z,48,0,0,0,200089.jpg,1.2,0,0,Willock,0.2,False,0.0,a,1,3,129.0,21,24987,87,30447,210,0.0,4.4,Willock,1,6,0,1,1.0,1.0,19.0,17.0,4.0,0.17,2.0,15.0,8.0,0.0,5.0,0.0,0.0,1.96,5.29,4.86,7.14,7.59,1.0,1.0,3.5,1.0,7.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,0,56,0.0,0.0,2,200641,0,0,-2,2,95.0,0,3,0.0,0.0,0,Reiss,0.5,4,0,27.7,False,53.2,437,Hamstring injury - Expected back 16 Feb,2020-01-18T17:00:23.535651Z,53,0,0,0,200641.jpg,1.8,0,0,Nelson,0.1,False,0.0,i,1,3,129.0,18,11420,5,17411,411,0.1,3.4,Nelson,1,6,0,1,0.0,5.0,15.0,10.0,4.0,0.21,3.0,114.0,38.0,2.0,2.0,1.0,0.33,2.77,5.6,5.32,9.5,12.9,1.33,1.03,2.67,2.8,1.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,5,219,100.0,100.0,2,195735,0,0,-4,4,419.4,1,3,4.0,3.5,2,Nicolas,3.5,23,3,119.2,False,322.0,1339,0,2019-12-11T12:30:12.556688Z,91,0,0,0,195735.jpg,3.0,0,0,Pépé,2.4,False,0.0,a,1,3,448.0,63,275435,9217,478213,5158,0.4,6.9,Pépé,3,6,0,1,80.0,0.0,10.0,21.0,14.0,0.58,5.0,325.0,65.0,0.0,1.0,4.0,0.8,5.68,10.43,15.33,19.97,21.33,3.0,5.6,11.4,15.52,20.14,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
