id,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,last_opponent,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5
1,0,0,0.0,0.0,0,37605,0,0,-2,2,0.0,0,3,0.0,0.0,0,Mesut,0.0,0,0,0.0,False,0.0,0,Not included in Arsenal's 25-man Premier League squad. - Unknown return date,2020-10-20T22:30:18.118477Z,68,0,0,0,37605.jpg,0.0,0,0,Özil,0.6,False,0.0,n,1,3,0.0,0,3299,33,49049,1625,0.0,0.0,Özil,0,13,0,1,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,1,2.1,1.6,1.8,1.8,26.1,36.6,130.3,96.4,139.4,98.0,9.1,14.7,85.0,34.4,26.9,71.1,29.0,40.5,141.9,105.6,156.6,111.0,11.4,14.0,83.4,33.7,22.2,77.6
2,0,0,0.0,0.0,0,39476,0,0,-1,1,0.0,0,2,0.0,0.0,0,Sokratis,0.0,0,0,0.0,False,0.0,0,Not included in Arsenal's 25-man Premier League squad. - Unknown return date,2020-10-21T10:30:18.546407Z,49,0,0,0,39476.jpg,0.0,0,0,Papastathopoulos,0.1,False,0.0,n,1,3,0.0,0,10204,9,18073,316,0.0,0.0,Sokratis,0,13,1,0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,1,2.1,1.6,1.8,1.8,26.1,36.6,130.3,96.4,139.4,98.0,9.1,14.7,85.0,34.4,26.9,71.1,29.0,40.5,141.9,105.6,156.6,111.0,11.4,14.0,83.4,33.7,22.2,77.6
3,0,51,100.0,50.0,0,41270,0,0,0,0,9.8,0,2,1.5,0.5,0,David,1.0,5,0,9.7,False,66.6,319,0,2020-10-25T21:30:13.186040Z,55,0,0,0,41270.jpg,1.4,0,0,Luiz Moreira Marinho,0.9,False,0.0,a,1,3,21.0,7,31017,1503,64896,6556,0.2,1.3,David Luiz,0,13,1,0,0.0,1.0,2.0,5.0,4.0,0.67,4.0,318.0,80.0,0.0,1.0,4.0,0.8,1.94,10.2,13.32,1.96,4.2,1.5,2.42,12.0,16.65,2.45,5.25,2,7,1,2.1,1.6,1.8,1.8,26.1,36.6,130.3,96.4,139.4,98.0,9.1,14.7,85.0,34.4,26.9,71.1,29.0,40.5,141.9,105.6,156.6,111.0,11.4,14.0,83.4,33.7,22.2,77.6
4,1,104,100.0,100.0,2,54694,0,0,-3,3,119.5,0,3,4.5,4.0,8,Pierre-Emerick,4.0,7,2,39.0,False,127.4,626,0,2020-10-08T09:00:12.305506Z,117,0,0,0,54694.jpg,4.0,0,0,Aubameyang,13.9,False,0.0,a,1,3,143.0,28,398926,44160,2570167,41601,0.3,2.4,Aubameyang,2,13,0,1,86.0,0.0,0.0,7.0,7.0,1.0,5.0,446.0,89.0,0.0,0.0,5.0,1.0,5.57,14.86,18.2,17.07,20.43,3.2,4.1,13.0,12.56,13.56,14.8,2,7,1,2.1,1.6,1.8,1.8,26.1,36.6,130.3,96.4,139.4,98.0,9.1,14.7,85.0,34.4,26.9,71.1,29.0,40.5,141.9,105.6,156.6,111.0,11.4,14.0,83.4,33.7,22.2,77.6
5,0,0,100.0,100.0,0,58822,0,0,-3,3,0.0,0,2,0.5,0.0,0,Cédric,0.0,0,0,0.0,False,0.0,0,0,2020-09-23T09:00:14.881983Z,47,0,0,0,58822.jpg,0.0,0,0,Soares,0.2,False,0.0,a,1,3,0.0,0,2794,216,30668,835,0.0,0.0,Cédric,0,13,1,0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,1,2.1,1.6,1.8,1.8,26.1,36.6,130.3,96.4,139.4,98.0,9.1,14.7,85.0,34.4,26.9,71.1,29.0,40.5,141.9,105.6,156.6,111.0,11.4,14.0,83.4,33.7,22.2,77.6
6,3,88,100.0,0.0,2,59966,0,0,-1,1,73.2,0,4,1.8,1.3,2,Alexandre,1.3,4,3,38.2,False,126.4,421,0,0,84,0,0,0,59966.jpg,4.2,0,0,Lacazette,3.4,False,0.0,a,1,3,182.0,25,256704,13930,347952,20638,0.2,3.0,Lacazette,1,13,0,1,75.0,0.0,2.0,6.0,5.0,0.71,4.0,259.0,65.0,0.0,2.0,3.0,0.6,6.37,14.67,21.07,12.2,30.33,2.75,5.33,7.5,13.7,13.7,25.75,2,7,1,2.1,1.6,1.8,1.8,26.1,36.6,130.3,96.4,139.4,98.0,9.1,14.7,85.0,34.4,26.9,71.1,29.0,40.5,141.9,105.6,156.6,111.0,11.4,14.0,83.4,33.7,22.2,77.6
7,0,13,100.0,100.0,0,69140,0,0,0,0,1.0,0,2,1.2,0.7,1,Shkodran,0.7,1,0,1.3,False,11.6,44,0,2020-08-15T10:00:11.331812Z,50,0,0,0,69140.jpg,1.0,0,0,Mustafi,0.0,False,0.0,a,1,3,0.0,2,10539,287,10509,144,0.1,0.4,Mustafi,0,13,1,0,3.0,4.0,3.0,2.0,0.0,0.0,2.0,44.0,22.0,2.0,3.0,0.0,0.0,0.65,6.5,5.8,0.5,0.0,1.0,0.65,6.5,5.8,0.5,0.0,2,7,1,2.1,1.6,1.8,1.8,26.1,36.6,130.3,96.4,139.4,98.0,9.1,14.7,85.0,34.4,26.9,71.1,29.0,40.5,141.9,105.6,156.6,111.0,11.4,14.0,83.4,33.7,22.2,77.6
8,2,138,100.0,0.0,2,80201,0,0,0,0,0.0,1,1,4.5,4.0,7,Bernd,4.0,7,0,14.4,False,144.0,630,0,0,50,0,0,0,80201.jpg,3.7,0,18,Leno,9.3,False,0.0,a,1,3,0.0,26,363825,31659,320915,16773,0.8,5.2,Leno,0,13,1,0,90.0,0.0,0.0,7.0,7.0,1.0,5.0,450.0,90.0,0.0,0.0,5.0,1.0,2.06,19.71,20.57,0.0,0.0,3.4,2.24,18.2,22.4,0.0,0.0,2,7,1,2.1,1.6,1.8,1.8,26.1,36.6,130.3,96.4,139.4,98.0,9.1,14.7,85.0,34.4,26.9,71.1,29.0,40.5,141.9,105.6,156.6,111.0,11.4,14.0,83.4,33.7,22.2,77.6
9,0,47,100.0,0.0,1,84450,-1,1,-2,2,33.8,0,3,1.5,1.0,0,Granit,1.0,6,0,11.4,False,51.8,407,0,0,53,0,0,0,84450.jpg,1.7,0,0,Xhaka,0.5,False,0.0,a,1,3,29.0,10,21113,460,49553,3698,0.2,1.9,Xhaka,1,13,0,1,0.0,0.0,2.0,6.0,5.0,0.71,4.0,240.0,60.0,0.0,2.0,3.0,0.6,1.9,7.83,8.63,5.63,4.83,1.25,1.15,6.5,7.15,2.47,2.0,2,7,1,2.1,1.6,1.8,1.8,26.1,36.6,130.3,96.4,139.4,98.0,9.1,14.7,85.0,34.4,26.9,71.1,29.0,40.5,141.9,105.6,156.6,111.0,11.4,14.0,83.4,33.7,22.2,77.6
10,0,0,0.0,0.0,0,92371,0,0,-1,1,0.0,0,2,0.0,0.0,0,Pablo,0.0,0,0,0.0,False,0.0,0,Ankle injury - Expected back 21 Nov,2020-08-15T10:00:11.357231Z,44,0,0,0,92371.jpg,0.0,0,0,Marí,0.0,False,0.0,i,1,3,0.0,0,269,15,678,31,0.0,0.0,Marí,0,13,1,0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,1,2.1,1.6,1.8,1.8,26.1,36.6,130.3,96.4,139.4,98.0,9.1,14.7,85.0,34.4,26.9,71.1,29.0,40.5,141.9,105.6,156.6,111.0,11.4,14.0,83.4,33.7,22.2,77.6
