web_name,opponent_31,predicted_points_31,opponent_32,predicted_points_32,opponent_33,predicted_points_33,opponent_34,predicted_points_34,opponent_35,predicted_points_35,predicted_points_mean,points_per_game,form,id,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,in_dreamteam,news,news_added,now_cost,photo,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,last_opponent,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5,X_points
Nelson,WHU,6.47,SOU,7.92,MCI,5.3,CHE,6.85,NEW,4.29,6.17,8.0,0.0,23,100.0,100.0,200641,0,0,-3,3,2,3,0.5,0.0,0,Reiss,False,0,2022-12-22T15:30:07.123983Z,47,200641.jpg,Nelson,0.0,False,0.0,a,1,3,32,15994,65,17045,191,0.0,6.8,103,3,2,1,0,0,0,0,0,0,0,5,96,159.4,83.9,117.0,36.1,0,0.73,0.34,1.07,0.6,293,122,269,150,218,123,292,129,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.3,0.94,0.52,0.0,318,192,671,272,3,1,545,212,0.0,0.87,12,0,1,0,14.0,15.0,4.0,1.0,0.06,2.0,39.0,20.0,0.0,5.0,0.0,0.0,9.02,24.0,39.85,20.98,29.25,6.0,8.0,21.5,34.3,26.45,19.0,4,15,0,1.7,0.7,2.2,1.0,18.1,27.7,86.6,88.3,102.3,66.7,14.7,14.0,93.2,25.9,20.4,80.6,14.7,18.6,68.6,55.9,62.3,55.0,9.0,8.3,65.2,9.9,8.0,54.7,4.29
Tsimikas,LEE,7.35,NFO,3.43,WHU,4.71,TOT,9.75,BRE,5.15,6.08,2.6,2.0,292,100.0,100.0,214285,0,0,-2,2,1,2,2.5,2.0,0,Konstantinos,False,0,2023-03-28T21:00:08.365221Z,43,214285.jpg,Tsimikas,0.2,False,0.0,a,12,14,41,122615,262,121678,274,0.5,9.5,615,0,4,3,8,0,0,0,2,0,0,2,174,167.2,268.1,124.0,56.1,7,0.68,1.1,1.78,12.44,284,113,106,18,215,45,206,64,3.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.16,0.26,1.82,1.17,558,146,154,51,204,72,347,127,1.02,0.44,1,1,0,0,2.0,22.0,15.0,6.0,0.21,1.0,85.0,85.0,0.0,4.0,1.0,0.2,3.74,11.6,11.15,17.87,8.27,6.0,3.2,24.0,6.6,25.4,0.0,3,4,1,1.6,1.3,1.4,1.4,22.0,34.0,103.7,110.1,127.3,80.7,15.1,17.0,93.9,45.5,30.5,84.6,21.4,23.7,88.2,76.6,73.9,69.9,15.9,13.7,85.6,36.5,15.0,82.6,5.15
Gakpo,LEE,3.64,NFO,4.41,WHU,4.72,TOT,10.36,BRE,6.49,5.92,3.8,1.7,680,100.0,100.0,243298,-1,1,-4,4,1,3,2.2,1.7,2,Cody,False,0,2023-01-02T15:30:08.448397Z,76,243298.jpg,Gakpo,3.5,False,0.0,a,12,14,46,1273832,64706,887039,45023,0.2,6.1,840,4,0,4,13,0,0,0,0,0,0,1,114,176.6,128.4,246.0,54.9,10,3.36,0.44,3.8,13.63,272,113,210,128,115,74,213,106,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.05,0.41,1.46,1.39,26,12,201,87,77,33,90,27,1.07,0.43,1,0,1,90,0.0,2.0,12.0,10.0,0.83,5.0,350.0,70.0,0.0,1.0,4.0,0.8,4.58,9.5,14.72,10.7,20.5,4.2,4.84,12.4,16.92,13.26,18.2,3,4,1,1.6,1.3,1.4,1.4,22.0,34.0,103.7,110.1,127.3,80.7,15.1,17.0,93.9,45.5,30.5,84.6,21.4,23.7,88.2,76.6,73.9,69.9,15.9,13.7,85.6,36.5,15.0,82.6,6.49
Ødegaard,WHU,5.25,SOU,6.95,MCI,5.23,CHE,6.17,NEW,5.59,5.84,5.6,3.3,7,100.0,100.0,184029,0,0,2,-2,4,3,3.8,3.3,2,Martin,True,0,2023-03-09T22:30:08.763464Z,67,184029.jpg,Ødegaard,29.5,False,0.0,a,1,3,161,5820567,75522,4253949,127693,0.5,24.0,2474,10,8,11,27,0,0,0,4,0,0,22,633,736.6,951.5,744.0,243.4,29,7.88,6.71,14.59,28.98,13,5,5,4,20,11,8,6,3.0,0.0,1.0,0.0,0.0,0.0,0.29,0.0,0.24,0.53,1.05,0.98,47,25,80,39,12,6,8,4,1.05,0.4,12,0,1,79,0.0,3.0,29.0,27.0,0.9,5.0,433.0,87.0,0.0,0.0,5.0,1.0,8.39,21.83,25.4,32.81,25.66,3.8,7.4,18.2,23.4,28.22,22.4,4,15,0,1.7,0.7,2.2,1.0,18.1,27.7,86.6,88.3,102.3,66.7,14.7,14.0,93.2,25.9,20.4,80.6,14.7,18.6,68.6,55.9,62.3,55.0,9.0,8.3,65.2,9.9,8.0,54.7,5.59
Martinelli,WHU,4.99,SOU,4.22,MCI,6.84,CHE,4.89,NEW,7.61,5.71,5.8,8.3,19,100.0,0.0,444145,2,-2,8,-8,4,3,8.8,8.3,13,Gabriel,True,0,0,68,444145.jpg,Martinelli Silva,42.6,False,0.0,a,1,3,175,7372803,574199,5286418,13853,1.2,25.7,2433,14,7,13,24,0,0,0,3,0,0,16,556,743.4,690.8,1184.0,261.7,29,8.44,5.73,14.17,29.36,12,4,15,13,4,2,6,4,4.0,0.0,3.0,0.0,3.0,0.0,0.31,0.0,0.21,0.52,1.09,0.89,44,22,3,3,8,3,3,1,1.07,0.48,12,0,1,90,0.0,3.0,30.0,27.0,0.9,5.0,428.0,86.0,0.0,0.0,5.0,1.0,8.72,18.53,24.78,23.03,39.47,7.0,10.62,23.2,34.28,25.38,46.6,4,15,0,1.7,0.7,2.2,1.0,18.1,27.7,86.6,88.3,102.3,66.7,14.7,14.0,93.2,25.9,20.4,80.6,14.7,18.6,68.6,55.9,62.3,55.0,9.0,8.3,65.2,9.9,8.0,54.7,7.61
Saka,WHU,4.3,SOU,5.44,MCI,6.02,CHE,4.5,NEW,7.28,5.51,5.7,6.7,13,100.0,100.0,223340,0,0,6,-6,6,3,7.2,6.7,1,Bukayo,True,0,2023-01-13T15:00:07.612275Z,86,223340.jpg,Saka,40.8,False,0.0,a,1,3,172,5854821,101117,3638266,111155,0.8,20.0,2526,12,11,11,29,0,0,0,6,0,0,16,579,850.6,922.9,964.0,273.9,29,9.13,5.02,14.15,30.33,5,1,7,6,11,4,3,1,1.0,0.0,0.0,0.0,1.0,0.0,0.33,0.0,0.18,0.51,1.08,1.03,12,6,10,4,10,4,4,2,1.03,0.39,12,0,1,90,1.0,3.0,30.0,26.0,0.9,5.0,371.0,74.0,0.0,1.0,4.0,0.8,9.13,19.3,28.35,30.76,32.13,5.0,9.04,16.4,27.2,30.16,32.8,4,15,0,1.7,0.7,2.2,1.0,18.1,27.7,86.6,88.3,102.3,66.7,14.7,14.0,93.2,25.9,20.4,80.6,14.7,18.6,68.6,55.9,62.3,55.0,9.0,8.3,65.2,9.9,8.0,54.7,7.28
Son,BOU,4.87,NEW,7.6,MUN,3.62,LIV,5.11,CRY,6.33,5.51,4.0,5.0,428,100.0,100.0,85971,0,0,-4,4,1,3,5.5,5.0,7,Son,False,0,2022-11-02T00:00:07.969471Z,116,85971.jpg,Heung-min,6.5,False,0.0,a,18,6,112,1587523,32169,3164161,13272,0.4,9.7,2195,7,4,8,34,0,0,0,1,0,0,5,339,537.0,682.6,708.0,192.5,25,6.53,3.3,9.83,29.73,54,23,16,14,23,13,18,13,1.0,0.0,1.0,0.0,3.0,0.0,0.27,0.0,0.14,0.41,1.22,1.39,5,3,34,19,60,25,55,19,1.03,0.33,5,0,1,90,1.0,5.0,28.0,24.0,0.83,5.0,434.0,87.0,0.0,0.0,5.0,1.0,6.88,12.11,19.18,24.38,25.29,5.2,8.02,18.2,25.76,35.16,19.2,2,7,1,1.0,1.3,1.3,1.5,25.1,36.1,113.4,114.4,133.9,89.5,19.9,17.2,98.7,42.7,30.4,94.1,17.3,23.4,81.5,79.6,73.8,65.8,15.8,11.3,64.2,30.0,18.8,69.3,6.33
Andreas,EVE,4.53,LEE,4.3,AVL,4.49,MCI,9.34,LEI,4.73,5.48,3.7,4.0,346,100.0,100.0,156689,0,0,-2,2,1,3,4.0,4.0,2,Andreas,False,0,2022-08-14T00:00:05.954103Z,43,156689.jpg,Hoelgebaum Pereira,13.7,False,0.0,a,9,54,108,3233096,86301,4013445,23655,0.9,25.1,2409,3,10,8,35,0,0,0,8,0,0,6,321,391.2,918.4,420.0,172.8,29,5.43,3.87,9.3,42.26,121,53,8,7,59,39,24,15,1.0,0.0,1.0,0.0,2.0,0.0,0.2,0.0,0.14,0.34,1.58,1.31,546,290,51,28,78,34,29,8,1.08,0.3,19,0,1,84,0.0,2.0,29.0,28.0,0.93,4.0,330.0,82.0,0.0,1.0,4.0,0.8,5.96,11.07,13.49,31.67,14.48,4.5,5.58,12.0,12.2,18.55,25.0,3,10,1,1.3,1.7,0.7,1.7,29.6,39.5,134.2,122.1,139.4,106.6,19.0,16.4,96.0,43.2,25.0,97.5,31.5,41.2,149.9,128.5,137.2,107.2,25.2,20.1,120.9,47.7,32.0,114.2,4.73
Haaland,LEI,5.51,0,0.0,ARS,5.38,FUL,10.81,LEE,5.5,5.44,8.0,6.0,318,100.0,100.0,223094,1,-1,7,-7,9,4,7.0,7.5,12,Erling,True,0,2023-03-21T11:00:07.837535Z,122,223094.jpg,Haaland,79.4,False,0.0,a,13,43,215,6740906,363269,3590526,6686,0.5,17.6,2179,30,6,11,22,0,0,0,5,0,0,30,852,1115.2,251.1,1471.0,283.4,26,21.57,2.55,24.12,19.28,1,1,116,12,2,2,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.89,0.0,0.11,1.0,0.8,0.91,2,1,18,6,4,1,1,1,1.07,0.45,17,0,1,68,3.0,3.0,27.0,24.0,0.89,3.0,248.0,83.0,2.0,0.0,3.0,1.0,10.5,31.56,41.3,9.3,54.48,7.33,8.17,26.33,33.07,6.47,42.0,2,11,1,1.3,1.8,1.7,2.5,27.2,36.2,132.9,108.0,122.0,98.5,19.2,15.8,97.5,31.8,28.1,87.3,30.5,44.4,164.0,142.7,136.8,126.0,21.3,18.0,108.9,32.8,38.2,96.0,5.5
Bowen,ARS,5.44,BOU,3.67,LIV,5.68,CRY,8.26,MUN,3.96,5.4,3.7,4.7,465,100.0,100.0,178186,0,0,-5,5,2,3,4.2,4.7,6,Jarrod,False,0,2022-10-27T22:30:07.660785Z,80,178186.jpg,Bowen,3.1,False,0.0,a,19,21,108,1087584,12399,1415226,23624,0.6,13.5,2601,4,7,7,39,0,0,1,2,0,0,6,310,457.4,568.4,887.0,191.4,29,8.18,4.48,12.66,35.62,88,36,29,23,13,5,19,14,1.0,0.0,4.0,0.0,4.0,0.0,0.28,0.0,0.16,0.44,1.23,1.35,18,8,41,23,85,35,104,34,1.0,0.24,9,0,1,90,0.0,2.0,29.0,28.0,0.93,5.0,450.0,90.0,0.0,1.0,4.0,0.8,6.6,10.69,15.77,19.6,30.59,3.4,4.24,8.8,10.28,11.68,20.4,3,14,1,1.5,1.3,0.6,1.8,25.4,36.7,118.6,109.0,139.5,95.5,13.9,16.3,99.2,37.6,26.1,82.4,41.0,52.5,200.8,146.5,177.6,157.4,27.4,22.1,123.8,70.2,26.8,131.0,3.96
