id,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,last_opponent,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5
1,100.0,100.0,80201,0,0,-5,5,0,1,0.0,1.0,0,Bernd,0.0,False,0,2021-12-06T23:00:13.342729Z,45,80201.jpg,1.3,Leno,0.9,False,0.0,a,1,3,4,61526,215,182842,694,0.0,0.9,Leno,270,0,0,0,9,0,0,0,0,0,9,0,48,79.0,0.0,0.0,7.9,324,25,548,60,526,54,379,25,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1,0,0.0,3.0,13.0,3.0,3.0,0.19,0.0,0.0,0.0,3.0,2.0,0.0,0.0,2.63,16.0,26.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,115918,0,0,0,0,0,1,0.0,0.0,0,Rúnar Alex,0.0,False,Joined OH Leuven on a season-long loan - Expected back 01 Jul,2021-08-31T22:00:09.069158Z,40,115918.jpg,0.0,Rúnarsson,0.6,False,0.0,u,1,3,0,19017,0,71108,676,0.0,0.0,Rúnarsson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,477,46,462,24,423,15,480,46,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1,0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,47431,0,0,-2,2,0,3,0.0,0.0,0,Willian,0.0,False,Transferred to Corinthians,2021-08-20T09:30:14.065783Z,63,47431.jpg,0.0,Borges Da Silva,0.1,False,0.0,u,1,3,0,914,0,20351,7,0.0,0.0,Willian,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,660,269,660,269,660,269,660,269,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0,1,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,100.0,100.0,54694,0,0,-4,4,0,4,0.0,1.5,0,Pierre-Emerick,0.5,False,0,2021-12-17T10:30:10.704068Z,96,54694.jpg,3.1,Aubameyang,1.7,False,0.0,a,1,3,44,741088,598,861297,6777,0.1,4.6,Aubameyang,1036,4,1,6,16,0,0,2,3,0,0,7,131,217.6,132.4,582.0,92.9,145,17,150,25,11,5,42,12,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0,1,0.0,3.0,4.0,14.0,12.0,0.75,1.0,5.0,5.0,2.0,3.0,0.0,0.0,6.64,9.36,15.54,9.46,41.57,1.0,1.9,1.0,0.0,0.3,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,25.0,0.0,58822,0,0,-3,3,0,2,0.0,1.2,0,Cédric,0.2,False,Illness - 25% chance of playing,2021-12-26T18:00:26.076921Z,42,58822.jpg,0.5,Soares,0.2,False,0.0,d,1,3,2,12878,25,24458,381,0.0,0.5,Cédric,214,0,0,0,8,0,0,0,1,0,0,0,25,31.4,40.5,1.0,7.3,380,143,278,86,396,150,382,137,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1,0,0.0,1.0,16.0,4.0,2.0,0.11,1.0,26.0,26.0,1.0,4.0,0.0,0.0,1.82,6.25,7.85,10.12,0.25,1.0,0.5,4.0,0.6,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,100.0,100.0,59966,0,0,0,0,1,4,0.0,5.8,11,Alexandre,4.8,False,0,2021-08-13T14:30:14.582063Z,85,59966.jpg,3.1,Lacazette,5.5,False,0.0,a,1,3,44,702348,22698,383315,141306,0.6,5.2,Lacazette,788,3,3,5,6,0,0,1,0,0,0,3,158,231.2,185.9,297.0,71.3,131,15,99,13,58,25,74,19,0.0,0.0,5.0,0.0,2.0,0.0,15.0,0,1,90.0,2.0,8.0,14.0,9.0,0.53,5.0,433.0,87.0,0.0,0.0,5.0,1.0,5.09,11.29,16.51,13.28,21.21,5.6,8.64,21.2,33.04,17.74,35.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,100.0,100.0,84450,0,0,-2,2,0,3,0.0,3.2,2,Granit,2.2,False,0,2021-09-26T22:30:11.256623Z,48,84450.jpg,1.9,Xhaka,0.3,False,0.0,a,1,3,17,23555,592,80970,909,0.5,3.5,Xhaka,735,0,1,3,13,0,0,0,3,1,0,0,100,119.6,138.2,79.0,33.6,269,110,142,88,224,122,235,111,0.0,0.0,4.0,0.0,0.0,0.0,15.0,0,1,90.0,10.0,1.0,9.0,8.0,0.89,5.0,440.0,88.0,0.0,0.0,5.0,1.0,3.73,11.11,13.29,15.36,8.78,2.6,4.64,13.0,15.48,17.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,100.0,25.0,92371,0,0,-3,3,0,2,0.0,0.2,0,Pablo,0.0,False,0,2021-12-18T22:30:09.516192Z,42,92371.jpg,0.5,Marí,0.1,False,0.0,a,1,3,1,5419,42,13891,46,0.0,0.2,Marí,180,0,0,0,4,0,0,0,1,0,0,0,35,55.4,12.3,11.0,7.9,346,132,365,131,362,130,378,134,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1,0,0.0,2.0,15.0,2.0,2.0,0.12,0.0,0.0,0.0,1.0,4.0,0.0,0.0,3.95,17.5,27.7,6.15,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,98745,0,0,-2,2,0,2,0.0,0.0,0,Héctor,0.0,False,Joined Real Betis on a season-long loan - Expected back 01 Jul,2021-08-31T22:00:09.090880Z,48,98745.jpg,0.0,Bellerín,0.2,False,0.0,u,1,3,0,3737,0,69986,44,0.0,0.0,Bellerín,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,622,221,617,221,606,219,622,221,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1,0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,25.0,0.0,101184,0,0,-3,3,0,2,0.0,0.0,0,Calum,0.0,False,Illness - 25% chance of playing,2021-12-22T10:00:16.802435Z,42,101184.jpg,0.5,Chambers,0.2,False,0.0,d,1,3,1,10040,8,30624,219,0.0,0.2,Chambers,170,0,0,0,7,0,0,0,0,0,0,0,27,45.4,17.2,12.0,7.5,356,137,344,118,358,126,381,136,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1,0,0.0,2.0,15.0,2.0,2.0,0.12,0.0,0.0,0.0,2.0,3.0,0.0,0.0,3.75,13.5,22.7,8.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
