web_name,opponent_32,predicted_points_32,opponent_33,predicted_points_33,opponent_34,predicted_points_34,opponent_35,predicted_points_35,opponent_36,predicted_points_36,predicted_points_mean,points_per_game,form,id,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,in_dreamteam,news,news_added,now_cost,photo,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,last_opponent,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5,X_points
Bowen,BOU,3.83,LIV,6.19,MCI,13.54,MUN,6.14,BRE,4.6,6.86,3.8,5.2,465,100.0,100.0,178186,0,0,-5,5,2,3,5.7,4.7,7,Jarrod,False,0,2022-10-27T22:30:07.660785Z,80,178186.jpg,Bowen,3.7,False,0,a,19,21,115,1134554,46254,1422296,5011,0.6,14.4,2691,5,7,7,41,0,0,1,2,0,0,6,332,495.4,569.9,913.0,198.0,30,8.37,4.49,12.86,38.44,77,28,30,24,12,5,18,13,1.0,0.0,4.0,0.0,4.0,0.0,0.28,0.0,0.15,0.43,1.29,1.37,18,8,31,13,77,31,88,28,1.0,0.23,1,0,1,90.0,0.0,2.0,30.0,29.0,0.94,5.0,450.0,90.0,0.0,1.0,4.0,0.8,6.6,11.07,16.51,19.0,30.43,4.6,5.12,13.4,17.88,11.72,21.4,3,4,0,1.5,1.4,1.0,1.4,22.3,34.2,105.2,109.4,128.1,81.4,15.7,16.8,93.7,44.2,29.8,86.0,21.7,25.6,94.2,83.1,80.0,71.0,19.7,13.2,84.4,31.2,16.4,89.1,4.6
Andreas,LEE,6.6,AVL,5.28,MCI,8.55,LEI,7.85,SOU,4.64,6.58,3.7,3.3,346,100.0,100.0,156689,0,0,-2,2,1,3,3.3,3.3,2,Andreas,False,0,2022-08-14T00:00:05.954103Z,43,156689.jpg,Hoelgebaum Pereira,14.2,False,0,a,9,54,110,3279676,38558,4029477,14041,0.8,25.6,2487,3,10,8,36,0,0,0,8,0,0,6,330,397.0,938.9,438.0,177.2,30,5.84,3.89,9.73,43.51,126,54,7,6,61,39,23,15,1.0,0.0,1.0,0.0,2.0,0.0,0.21,0.0,0.14,0.35,1.57,1.3,547,292,76,34,79,32,27,8,1.09,0.29,8,0,1,78.0,0.0,2.0,30.0,29.0,0.94,4.0,318.0,80.0,0.0,1.0,4.0,0.8,5.91,11.0,13.23,31.3,14.6,3.0,5.82,9.25,12.9,21.3,24.25,2,17,0,0.8,1.7,0.7,2.0,27.4,36.9,128.6,110.5,130.8,99.1,24.9,18.6,117.0,38.9,29.9,110.1,34.5,39.4,158.3,118.2,117.5,134.7,31.7,22.7,132.9,49.0,45.2,136.5,4.64
Gakpo,NFO,4.89,WHU,5.54,FUL,12.0,BRE,4.29,LEI,5.91,6.53,4.3,3.8,680,100.0,100.0,243298,0,0,-4,4,1,3,4.3,4.3,10,Cody,False,0,2023-01-02T15:30:08.448397Z,76,243298.jpg,Gakpo,4.9,False,0,a,12,14,56,1387305,107568,901063,11179,0.5,7.4,920,5,1,4,14,0,0,0,0,0,0,1,150,230.6,163.6,289.0,68.1,11,4.15,0.61,4.76,14.95,243,106,181,115,98,63,175,96,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.06,0.47,1.46,1.37,26,12,68,30,41,18,75,24,1.08,0.39,11,0,1,80.0,0.0,2.0,13.0,11.0,0.85,5.0,352.0,70.0,0.0,1.0,4.0,0.8,5.24,11.54,17.74,12.58,22.23,3.4,4.74,10.8,13.84,18.04,15.6,3,10,0,1.3,1.8,0.8,2.0,29.9,39.4,134.6,122.4,138.1,108.3,19.0,16.4,96.9,42.7,24.6,97.4,33.7,42.4,151.8,136.1,138.3,122.7,23.8,22.0,133.3,52.0,34.2,114.3,5.91
Maddison,WOL,5.92,LEE,8.84,EVE,4.57,FUL,6.34,LIV,6.85,6.5,4.7,2.0,261,100.0,100.0,172780,0,0,1,-1,1,3,2.0,1.0,2,James,False,0,2023-02-23T16:00:08.530659Z,81,172780.jpg,Maddison,8.3,False,0,a,10,13,113,4282908,24960,4001238,34534,0.2,14.0,1984,9,6,4,42,0,0,0,8,0,0,8,439,624.2,778.7,638.0,204.5,23,4.86,4.59,9.45,36.07,32,14,13,11,29,16,16,11,2.0,0.0,1.0,0.0,0.0,0.0,0.22,0.0,0.21,0.43,1.64,1.91,16,7,181,82,23,12,45,14,1.04,0.18,13,0,1,90.0,7.0,3.0,24.0,21.0,0.88,6.0,532.0,89.0,0.0,0.0,5.0,1.0,8.52,18.29,26.01,32.45,26.58,2.33,6.65,10.0,12.77,32.53,21.0,4,12,1,1.9,1.2,1.8,1.6,24.2,32.7,114.6,95.8,116.3,88.6,13.8,16.1,107.3,32.4,20.6,87.8,30.8,45.8,146.8,158.5,152.4,118.6,19.0,15.9,101.2,39.2,18.8,111.6,6.85
Saka,SOU,7.83,MCI,4.95,CHE,5.61,NEW,5.08,BHA,7.65,6.22,5.5,0.7,13,100.0,100.0,223340,0,0,6,-6,6,3,1.7,1.2,0,Bukayo,True,0,2023-01-13T15:00:07.612275Z,86,223340.jpg,Saka,40.4,False,0,a,1,3,172,5903647,41574,3752726,104408,0.1,20.0,2616,12,11,11,31,0,0,1,6,0,0,16,574,855.4,937.2,1002.0,279.6,30,10.16,5.16,15.32,32.08,6,1,8,7,11,4,3,1,1.0,0.0,0.0,0.0,1.0,0.0,0.35,0.0,0.18,0.53,1.1,1.07,12,6,303,143,14,7,4,2,1.03,0.38,19,0,1,90.0,1.0,3.0,31.0,27.0,0.9,5.0,371.0,74.0,0.0,1.0,4.0,0.8,9.02,18.52,27.59,30.23,32.32,4.6,7.46,13.6,24.24,23.58,26.6,3,5,1,1.9,1.3,1.8,1.3,22.3,26.4,99.6,73.5,90.8,79.1,12.4,14.4,99.0,23.7,21.2,74.4,20.8,21.2,94.8,61.8,56.0,72.8,10.7,15.6,116.0,17.8,22.0,66.5,7.65
Solanke,WHU,5.95,SOU,5.08,LEE,6.17,CHE,7.96,CRY,5.91,6.21,4.2,7.0,66,100.0,100.0,154566,0,0,-5,5,3,4,6.5,6.5,15,Dominic,False,0,2023-01-14T22:00:08.130052Z,55,154566.jpg,Solanke,3.3,False,0,a,3,91,108,1647367,83145,1487271,3731,1.3,19.6,2238,5,9,7,40,0,0,0,1,0,0,12,285,430.0,211.0,856.0,149.0,25,7.75,1.77,9.52,41.6,111,11,137,15,15,9,43,11,0.0,0.0,0.0,0.0,1.0,0.0,0.31,0.0,0.07,0.38,1.67,1.61,107,41,10,4,47,9,102,14,1.01,0.28,18,0,1,90.0,6.0,2.0,26.0,23.0,0.92,6.0,533.0,89.0,0.0,0.0,5.0,1.0,5.73,10.96,16.54,8.12,32.92,5.33,8.6,16.5,24.1,12.97,49.0,2,7,0,1.0,1.3,1.7,1.3,24.9,35.9,112.4,114.3,132.5,88.8,19.3,16.9,97.3,41.5,29.8,92.4,17.5,25.0,88.9,82.5,79.0,67.8,9.3,10.4,62.9,24.6,16.7,54.8,5.91
Firmino,NFO,4.93,WHU,4.03,FUL,11.89,BRE,3.82,LEI,6.08,6.15,4.0,2.5,279,100.0,100.0,92217,0,0,0,0,2,4,3.0,3.0,1,Roberto,False,0,2022-12-23T01:00:07.624026Z,80,92217.jpg,Firmino,2.7,False,0,a,12,14,92,1865380,2767,1844560,2581,0.3,11.5,1128,9,4,4,14,0,0,0,0,0,0,10,396,508.6,292.9,755.0,155.7,12,4.87,1.94,6.81,18.34,73,6,103,10,22,10,39,10,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.15,0.54,1.46,1.12,17,10,130,19,62,11,114,15,0.96,0.32,11,0,1,8.0,7.0,11.0,21.0,13.0,0.54,4.0,128.0,32.0,0.0,4.0,1.0,0.2,7.41,18.86,24.22,13.95,35.95,2.75,3.42,13.0,12.0,3.62,19.0,3,10,0,1.3,1.8,0.8,2.0,29.9,39.4,134.6,122.4,138.1,108.3,19.0,16.4,96.9,42.7,24.6,97.4,33.7,42.4,151.8,136.1,138.3,122.7,23.8,22.0,133.3,52.0,34.2,114.3,6.08
Trossard,SOU,6.15,MCI,5.86,CHE,6.89,NEW,5.48,BHA,5.99,6.07,4.6,2.3,111,100.0,100.0,116216,0,0,2,-2,3,3,3.3,2.8,1,Leandro,False,0,2023-03-04T18:30:07.114103Z,67,116216.jpg,Trossard,8.2,False,0,a,1,3,134,4924108,6925,4396901,28899,0.3,20.0,1888,8,10,7,32,0,0,0,1,0,0,8,428,586.0,580.6,806.0,197.2,23,5.91,4.42,10.33,27.13,39,16,28,22,16,7,19,14,2.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.21,0.49,1.29,1.53,45,23,138,65,26,13,46,15,1.1,0.33,19,0,1,23.0,2.0,8.0,28.0,21.0,0.72,5.0,263.0,53.0,0.0,2.0,3.0,0.6,7.04,15.29,20.93,20.74,28.79,5.4,5.44,18.6,21.52,27.36,5.4,3,5,1,1.9,1.3,1.8,1.3,22.3,26.4,99.6,73.5,90.8,79.1,12.4,14.4,99.0,23.7,21.2,74.4,20.8,21.2,94.8,61.8,56.0,72.8,10.7,15.6,116.0,17.8,22.0,66.5,5.99
Alexander-Arnold,NFO,4.9,WHU,6.19,TOT,10.61,BRE,4.45,LEI,4.03,6.04,3.8,3.5,285,100.0,100.0,169187,1,-1,-1,1,3,2,4.0,4.0,9,Trent,False,0,2022-12-23T01:00:07.634178Z,74,169187.jpg,Alexander-Arnold,21.6,False,0,a,12,14,110,2865043,197122,6275157,8039,0.5,14.9,2202,1,7,7,33,0,0,0,4,0,0,16,599,575.4,905.5,195.0,167.7,26,1.73,6.8,8.53,34.93,45,9,9,2,165,22,28,2,1.0,0.0,1.0,0.0,0.0,0.0,0.07,0.0,0.28,0.35,1.43,1.35,27,1,75,20,76,19,15,2,1.06,0.29,11,1,0,90.0,1.0,6.0,29.0,24.0,0.8,4.0,334.0,84.0,0.0,1.0,4.0,0.8,5.78,20.66,19.84,31.22,6.72,4.0,7.12,26.25,32.85,35.38,2.75,3,10,0,1.3,1.8,0.8,2.0,29.9,39.4,134.6,122.4,138.1,108.3,19.0,16.4,96.9,42.7,24.6,97.4,33.7,42.4,151.8,136.1,138.3,122.7,23.8,22.0,133.3,52.0,34.2,114.3,4.03
Nketiah,SOU,4.95,MCI,10.15,CHE,4.78,NEW,3.25,BHA,5.84,5.79,2.4,0.3,11,100.0,100.0,205533,0,0,-6,6,1,4,1.3,0.8,1,Eddie,False,0,2023-03-02T00:00:07.606120Z,64,205533.jpg,Nketiah,1.9,False,0,a,1,3,58,1923559,464,1840480,4591,0.0,9.1,990,4,2,2,13,0,0,0,2,0,0,5,155,209.0,106.9,584.0,89.2,9,7.3,1.24,8.54,13.33,251,24,240,34,34,15,118,20,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.11,0.77,1.21,1.18,59,26,344,42,246,32,136,21,0.82,0.18,19,0,1,1.0,5.0,18.0,23.0,8.0,0.31,1.0,1.0,1.0,3.0,2.0,0.0,0.0,3.88,6.74,9.09,4.65,25.39,1.0,0.0,3.0,0.0,0.0,0.0,3,5,1,1.9,1.3,1.8,1.3,22.3,26.4,99.6,73.5,90.8,79.1,12.4,14.4,99.0,23.7,21.2,74.4,20.8,21.2,94.8,61.8,56.0,72.8,10.7,15.6,116.0,17.8,22.0,66.5,5.84
