web_name,opponent_2,predicted_points_2,opponent_3,predicted_points_3,opponent_4,predicted_points_4,opponent_5,predicted_points_5,opponent_6,predicted_points_6,predicted_points_mean,points_per_game,form,id,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,in_dreamteam,news,news_added,now_cost,photo,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,last_opponent,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5,X_points
Digne,EVE,6.8,BUR,7.7,LIV,4.55,CRY,8.04,CHE,6.63,6.74,-1.0,-1.0,42,100.0,0.0,101188,0,0,0,0,0,2,2.0,1.5,-1,Lucas,False,0,0,45,101188.jpg,Digne,1.3,False,0.0,a,2,7,-1,14285,14285,9075,9075,-0.2,-0.2,90,0,0,0,5,0,0,0,1,0,0,0,13,13.2,45.2,2.0,6.0,1,0.0,0.15,0.15,3.44,113,49,10,3,136,39,53,13,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,3.44,5.0,346,57,663,216,663,216,152,55,1.0,0.0,15,1,0,90.0,0.0,0.0,1.0,1.0,1.0,1.0,90.0,90.0,0.0,0.0,1.0,1.0,6.0,13.0,13.2,45.2,2.0,-1.0,6.0,13.0,13.2,45.2,2.0,3,7,0,1.0,1.0,1.0,1.0,22.0,24.6,89.8,87.0,69.0,83.0,10.0,14.1,110.6,22.8,7.0,66.0,22.0,24.6,89.8,87.0,69.0,83.0,10.0,14.1,110.6,22.8,7.0,66.0,6.63
Iwobi,AVL,6.63,WOL,7.81,SHU,7.77,ARS,7.17,BRE,4.26,6.73,2.0,2.0,256,100.0,0.0,153133,0,0,0,0,0,3,2.1,2.1,2,Alex,False,0,0,55,153133.jpg,Iwobi,0.8,False,0.0,a,9,11,2,2312,2312,8460,8460,0.4,0.4,90,0,0,0,1,0,0,0,0,0,0,0,9,19.4,40.7,46.0,10.6,1,0.32,0.28,0.6,1.5,78,26,14,10,11,4,17,9,3.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.28,0.6,1.5,1.0,102,63,150,66,150,66,186,60,1.0,0.0,10,0,1,90.0,0.0,0.0,1.0,1.0,1.0,1.0,90.0,90.0,0.0,0.0,1.0,1.0,10.6,9.0,19.4,40.7,46.0,2.0,10.6,9.0,19.4,40.7,46.0,3,4,0,2.0,2.0,2.0,2.0,19.0,39.7,110.0,155.6,132.0,83.0,18.0,22.5,123.8,51.2,50.0,90.0,19.0,39.7,110.0,155.6,132.0,83.0,18.0,22.5,123.8,51.2,50.0,90.0,4.26
Boly,SHU,10.55,MUN,2.79,CHE,5.62,BUR,9.64,MCI,4.74,6.67,1.0,1.0,439,100.0,0.0,90585,0,0,0,0,0,2,2.5,1.5,1,Willy,False,0,0,45,90585.jpg,Boly,0.2,False,0.0,a,16,17,1,4732,4732,1252,1252,0.2,0.2,90,0,0,0,2,0,0,0,0,0,0,0,14,17.6,10.8,33.0,6.1,1,0.21,0.03,0.24,0.83,85,36,108,31,28,6,49,11,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.03,0.24,0.83,2.0,342,54,186,61,186,61,354,136,1.0,0.0,1,1,0,90.0,0.0,0.0,1.0,1.0,1.0,1.0,90.0,90.0,0.0,0.0,1.0,1.0,6.1,14.0,17.6,10.8,33.0,1.0,6.1,14.0,17.6,10.8,33.0,5,13,0,3.0,0.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,33.0,7.0,0.0,0.0,0.0,0.0,80.0,12.0,0.0,0.0,0.0,0.0,33.0,7.0,0.0,0.0,0.0,0.0,80.0,4.74
Laporte,NEW,6.33,SHU,8.06,FUL,5.85,WHU,6.16,NFO,6.78,6.64,1.0,1.0,357,100.0,0.0,146941,0,0,0,0,0,2,2.8,3.8,1,Aymeric,False,0,0,50,146941.jpg,Laporte,0.4,False,0.0,a,13,43,1,1131,1131,5988,5988,0.2,0.2,11,0,0,0,0,0,0,0,0,0,0,0,4,11.4,0.1,17.0,2.9,0,0.12,0.0,0.12,0.07,123,54,211,77,57,12,119,37,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.98,0.57,0.0,200,24,231,85,231,85,253,93,0.0,0.0,6,1,0,11.0,0.0,1.0,1.0,0.0,0.0,1.0,11.0,11.0,0.0,1.0,0.0,0.0,2.9,4.0,11.4,0.1,17.0,1.0,2.9,4.0,11.4,0.1,17.0,2,16,1,1.0,2.0,1.0,2.0,32.0,51.7,181.6,191.3,145.0,152.0,10.0,10.5,67.2,25.2,13.0,54.0,32.0,51.7,181.6,191.3,145.0,152.0,10.0,10.5,67.2,25.2,13.0,54.0,6.78
Rúben,NEW,5.61,SHU,6.69,FUL,7.2,WHU,6.48,NFO,7.06,6.61,0.0,0.0,350,100.0,0.0,171314,0,0,0,0,0,2,3.1,4.1,0,Rúben,False,0,0,55,171314.jpg,Gato Alves Dias,6.1,False,0.0,a,13,43,0,30677,30677,110549,110549,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,615,216,619,216,614,215,621,216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108,8,627,214,627,214,59,21,0.0,0.0,6,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,16,1,1.0,2.0,1.0,2.0,32.0,51.7,181.6,191.3,145.0,152.0,10.0,10.5,67.2,25.2,13.0,54.0,32.0,51.7,181.6,191.3,145.0,152.0,10.0,10.5,67.2,25.2,13.0,54.0,7.06
Stones,NEW,5.44,SHU,6.56,FUL,7.01,WHU,6.33,NFO,6.82,6.43,0.0,0.0,368,100.0,0.0,97299,-1,1,-1,1,0,2,3.0,4.0,0,John,False,0,2023-08-12T08:00:06.635298Z,54,97299.jpg,Stones,18.7,False,0.0,a,13,43,0,15439,15439,699432,699432,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,606,215,607,215,599,214,613,215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,11,619,213,619,213,20,8,0.0,0.0,6,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,16,1,1.0,2.0,1.0,2.0,32.0,51.7,181.6,191.3,145.0,152.0,10.0,10.5,67.2,25.2,13.0,54.0,32.0,51.7,181.6,191.3,145.0,152.0,10.0,10.5,67.2,25.2,13.0,54.0,6.82
Vicario,MUN,5.69,BOU,8.04,BUR,6.34,SHU,6.91,ARS,5.11,6.42,1.0,1.0,520,100.0,0.0,184254,0,0,0,0,0,1,2.7,3.2,1,Guglielmo,False,0,0,50,184254.jpg,Vicario,0.5,False,0.0,a,18,6,1,1630,1630,3914,3914,0.2,0.2,90,0,0,0,2,0,0,0,1,0,4,0,15,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,2.02,552,76,553,72,538,72,559,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.02,2.0,229,9,237,20,237,20,239,34,1.0,0.0,4,1,0,90.0,0.0,0.0,1.0,1.0,1.0,1.0,90.0,90.0,0.0,0.0,1.0,1.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,4,1,0,2.0,1.0,2.0,1.0,22.0,19.1,86.2,53.1,52.0,64.0,7.0,13.7,86.8,11.7,39.0,75.0,22.0,19.1,86.2,53.1,52.0,64.0,7.0,13.7,86.8,11.7,39.0,75.0,5.11
Fábio Silva,BHA,8.35,EVE,2.64,CRY,5.72,LIV,9.02,LUT,6.07,6.36,1.0,1.0,552,100.0,0.0,449988,0,0,0,0,0,4,1.9,1.4,1,Fábio,False,0,0,55,449988.jpg,Silva,0.3,False,0.0,a,20,39,1,3246,3246,3605,3605,0.2,0.2,13,0,0,0,0,0,0,0,0,0,0,0,6,11.2,10.8,57.0,7.9,0,0.33,0.01,0.34,0.29,128,12,113,10,7,6,30,11,0.0,0.0,0.0,0.0,0.0,0.0,2.28,0.0,0.07,2.35,2.01,0.0,141,36,263,32,263,32,274,49,0.0,0.0,14,0,1,13.0,0.0,1.0,1.0,0.0,0.0,1.0,13.0,13.0,0.0,1.0,0.0,0.0,7.9,6.0,11.2,10.8,57.0,1.0,7.9,6.0,11.2,10.8,57.0,2,12,0,1.0,4.0,1.0,4.0,44.0,57.0,184.4,180.7,204.0,180.0,14.0,25.7,106.6,83.2,67.0,83.0,44.0,57.0,184.4,180.7,204.0,180.0,14.0,25.7,106.6,83.2,67.0,83.0,6.07
Ramsdale,CRY,6.37,FUL,7.72,MUN,6.38,EVE,5.14,TOT,5.58,6.24,2.0,2.0,17,100.0,0.0,225321,0,0,0,0,0,1,3.7,3.7,2,Aaron,False,0,0,50,225321.jpg,Ramsdale,18.1,False,0.0,a,1,3,2,42134,42134,83061,83061,0.4,0.4,90,0,0,0,1,0,0,0,0,0,1,0,10,12.6,0.0,0.0,1.3,1,0.0,0.0,0.0,1.18,119,13,573,74,563,74,188,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.18,1.0,259,11,138,18,138,18,22,3,1.0,0.0,16,1,0,90.0,0.0,0.0,1.0,1.0,1.0,1.0,90.0,90.0,0.0,0.0,1.0,1.0,1.3,10.0,12.6,0.0,0.0,2.0,1.3,10.0,12.6,0.0,0.0,3,18,1,2.0,2.0,2.0,2.0,27.0,30.1,122.6,41.6,139.0,77.0,11.0,20.2,116.8,66.4,18.0,94.0,27.0,30.1,122.6,41.6,139.0,77.0,11.0,20.2,116.8,66.4,18.0,94.0,5.58
Trippier,MCI,5.28,LIV,5.88,BHA,7.96,BRE,4.44,SHU,6.99,6.11,2.0,2.0,430,100.0,0.0,77794,0,0,0,0,0,2,2.6,3.6,2,Kieran,False,0,0,65,77794.jpg,Trippier,32.4,False,0.0,a,15,4,2,72012,72012,155222,155222,0.3,0.3,90,0,0,0,1,0,0,0,0,0,0,0,22,17.0,55.8,2.0,7.5,1,0.0,0.26,0.26,1.9,89,38,8,2,164,51,35,6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.26,0.26,1.9,1.0,42,2,167,51,167,51,6,2,1.0,0.0,2,1,0,90.0,0.0,0.0,1.0,1.0,1.0,1.0,90.0,90.0,0.0,0.0,1.0,1.0,7.5,22.0,17.0,55.8,2.0,2.0,7.5,22.0,17.0,55.8,2.0,2,17,0,0.0,1.0,0.0,1.0,25.0,54.4,130.4,220.4,192.0,95.0,36.0,19.0,100.8,42.4,48.0,132.0,25.0,54.4,130.4,220.4,192.0,95.0,36.0,19.0,100.8,42.4,48.0,132.0,6.99
Cash,EVE,4.78,BUR,5.55,LIV,6.21,CRY,6.94,CHE,6.95,6.09,-1.0,-1.0,36,100.0,0.0,199796,0,0,0,0,0,2,2.0,1.5,-1,Matty,False,0,0,45,199796.jpg,Cash,7.6,False,0.0,a,2,7,-1,54871,54871,40109,40109,-0.2,-0.2,86,0,0,0,4,0,0,0,1,0,0,0,1,3.8,1.8,11.0,1.7,1,0.74,0.0,0.74,2.8,186,72,158,51,74,14,170,62,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.77,2.93,4.19,401,94,664,217,664,217,49,16,1.05,0.0,15,1,0,86.0,0.0,0.0,1.0,1.0,1.0,1.0,86.0,86.0,0.0,0.0,1.0,1.0,1.7,1.0,3.8,1.8,11.0,-1.0,1.7,1.0,3.8,1.8,11.0,3,7,0,1.0,1.0,1.0,1.0,22.0,24.6,89.8,87.0,69.0,83.0,10.0,14.1,110.6,22.8,7.0,66.0,22.0,24.6,89.8,87.0,69.0,83.0,10.0,14.1,110.6,22.8,7.0,66.0,6.95
