id,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,last_opponent,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5
11,29,609,100.0,100.0,8,54694,0,0,0,0,400.3,67,5,3,4,3.0,2.5,2,Pierre-Emerick,2.0,38,17,225.6,13,4,True,763.0,13,3,2573,0,2020-01-08T14:00:18.333339Z,110,0,0,0,54694.jpg,5.4,1,0,Aubameyang,24.9,False,0.0,a,1,3,1096.0,13,10,158,3555019,50241,3627519,107098,0.2,14.4,Aubameyang,3,16,0,1,90.0,1.0,2.0,29.0,28.0,0.93,5.0,450.0,90.0,0.0,1.0,4.0,0.8,7.78,21.0,26.31,13.8,37.79,4.2,6.44,16.6,20.8,11.4,32.6,2,4,1,1.1,1.3,0.6,0.6,22.9,35.0,110.0,100.4,140.3,84.9,19.2,15.4,101.4,31.1,21.9,90.9,13.6,24.2,62.7,84.1,95.6,48.8,27.4,15.9,91.3,34.1,33.8,102.0
12,9,293,100.0,100.0,3,59966,0,0,-2,2,293.6,110,15,1,4,3.0,2.5,4,Alexandre,2.0,20,7,141.5,57,20,False,390.2,152,19,1422,0,2019-09-01T18:30:14.246208Z,93,0,0,0,59966.jpg,3.7,0,0,Lacazette,2.1,False,0.0,a,1,3,729.0,32,19,84,400454,2759,515322,8446,0.2,9.0,Lacazette,6,16,0,1,11.0,4.0,11.0,23.0,16.0,0.59,4.0,142.0,36.0,0.0,4.0,1.0,0.2,6.15,12.74,16.97,12.77,31.7,3.25,3.62,12.0,11.05,4.6,20.5,2,4,1,1.1,1.3,0.6,0.6,22.9,35.0,110.0,100.4,140.3,84.9,19.2,15.4,101.4,31.1,21.9,90.9,13.6,24.2,62.7,84.1,95.6,48.8,27.4,15.9,91.3,34.1,33.8,102.0
13,1,59,100.0,100.0,2,205533,0,0,-1,1,42.8,329,51,0,4,4.0,3.5,6,Edward,3.0,6,2,26.5,351,53,False,73.6,379,49,405,0,2019-08-08T15:30:15.638344Z,44,0,0,0,205533.jpg,2.6,0,0,Nketiah,2.3,False,0.0,a,1,3,148.0,216,53,21,268000,39398,210663,4985,0.7,4.8,Nketiah,0,16,0,1,78.0,21.0,5.0,7.0,5.0,0.5,4.0,304.0,76.0,0.0,1.0,4.0,0.8,3.79,8.43,10.51,6.11,21.14,4.25,5.3,13.25,17.85,6.9,28.25,2,4,1,1.1,1.3,0.6,0.6,22.9,35.0,110.0,100.4,140.3,84.9,19.2,15.4,101.4,31.1,21.9,90.9,13.6,24.2,62.7,84.1,95.6,48.8,27.4,15.9,91.3,34.1,33.8,102.0
14,10,591,0.0,25.0,7,80201,0,0,-1,1,0.0,616,66,1,1,0.0,0.6,0,Bernd,2.0,39,0,84.1,148,4,False,843.2,8,4,2649,Knee injury - Expected back 05 Aug,2020-06-20T16:00:17.901135Z,49,0,0,1,80201.jpg,3.8,0,113,Leno,5.2,False,0.0,i,1,3,0.0,611,63,114,736642,131,790054,45053,0.4,23.3,Leno,2,16,1,0,0.0,1.0,1.0,30.0,29.0,0.97,4.0,309.0,77.0,1.0,1.0,3.0,0.75,2.8,19.7,28.11,0.0,0.0,4.75,3.32,19.5,33.3,0.0,0.0,2,4,1,1.1,1.3,0.6,0.6,22.9,35.0,110.0,100.4,140.3,84.9,19.2,15.4,101.4,31.1,21.9,90.9,13.6,24.2,62.7,84.1,95.6,48.8,27.4,15.9,91.3,34.1,33.8,102.0
15,1,256,100.0,100.0,5,37605,-1,1,-4,4,582.9,28,23,0,3,1.0,0.5,0,Mesut,0.0,20,1,99.8,115,66,False,223.6,260,105,1439,0,2019-12-20T10:30:11.550604Z,71,0,0,0,37605.jpg,2.9,0,0,Özil,1.3,False,0.0,a,1,3,190.0,177,95,53,245756,359,285808,14774,0.0,7.5,Özil,1,16,0,1,0.0,3.0,10.0,18.0,18.0,0.64,2.0,169.0,84.0,0.0,3.0,2.0,0.4,5.54,14.22,12.42,32.38,10.56,4.0,4.65,18.0,13.0,18.1,15.0,2,4,1,1.1,1.3,0.6,0.6,22.9,35.0,110.0,100.4,140.3,84.9,19.2,15.4,101.4,31.1,21.9,90.9,13.6,24.2,62.7,84.1,95.6,48.8,27.4,15.9,91.3,34.1,33.8,102.0
16,0,3,0.0,0.0,1,57249,0,0,-3,3,33.9,346,175,0,3,0.0,0.0,0,Henrikh,0.0,0,0,8.6,405,173,False,5.4,465,198,110,Joined Roma on loan until the end of the season on 2/9. - Expected back 01 Aug,2019-09-02T23:30:14.832021Z,67,0,0,0,57249.jpg,1.3,0,0,Mkhitaryan,0.7,False,0.0,n,1,3,46.0,333,160,4,23130,11,117037,61,0.0,0.6,Mkhitaryan,1,16,0,1,0.0,28.0,2.0,3.0,1.0,0.33,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.87,1.0,1.8,11.3,15.33,0.0,0.0,0.0,0.0,0.0,0.0,2,4,1,1.1,1.3,0.6,0.6,22.9,35.0,110.0,100.4,140.3,84.9,19.2,15.4,101.4,31.1,21.9,90.9,13.6,24.2,62.7,84.1,95.6,48.8,27.4,15.9,91.3,34.1,33.8,102.0
18,0,303,100.0,0.0,8,84450,0,0,-4,4,244.7,144,89,0,3,2.3,0.0,3,Granit,1.3,25,0,67.6,194,100,False,343.4,180,73,2001,0,2020-06-17T22:00:16.575871Z,51,0,0,0,84450.jpg,2.1,0,0,Xhaka,0.7,False,0.0,a,1,3,85.0,275,141,51,70370,537,128609,1847,0.3,10.0,Xhaka,7,16,0,1,90.0,3.0,5.0,24.0,23.0,0.82,4.0,277.0,69.0,1.0,1.0,3.0,0.75,2.82,12.62,14.31,10.2,3.54,2.25,1.37,10.25,7.3,4.65,1.75,2,4,1,1.1,1.3,0.6,0.6,22.9,35.0,110.0,100.4,140.3,84.9,19.2,15.4,101.4,31.1,21.9,90.9,13.6,24.2,62.7,84.1,95.6,48.8,27.4,15.9,91.3,34.1,33.8,102.0
19,0,238,50.0,0.0,3,198849,0,0,-3,3,200.7,175,110,0,3,0.5,0.0,0,Lucas,0.0,20,1,67.3,195,101,False,271.8,225,88,1365,Ankle injury - 50% chance of playing,2020-06-19T01:30:19.551092Z,47,0,0,0,198849.jpg,1.8,0,0,Torreira,1.1,False,0.0,d,1,3,199.0,172,94,44,99542,6,178312,1487,0.0,9.4,Torreira,4,16,0,1,0.0,6.0,11.0,24.0,14.0,0.56,1.0,14.0,14.0,4.0,1.0,0.0,0.0,2.8,9.92,11.32,8.36,8.29,1.0,1.4,3.0,3.4,10.6,0.0,2,4,1,1.1,1.3,0.6,0.6,22.9,35.0,110.0,100.4,140.3,84.9,19.2,15.4,101.4,31.1,21.9,90.9,13.6,24.2,62.7,84.1,95.6,48.8,27.4,15.9,91.3,34.1,33.8,102.0
20,0,0,0.0,0.0,0,153256,0,0,-3,3,0.0,538,216,6,3,0.0,0.0,0,Mohamed,0.0,0,0,0.0,555,217,False,0.0,551,213,0,Joined Besiktas on loan until the end of the season on 31/8. - Expected back 01 Aug,2019-08-31T11:30:14.714406Z,42,0,0,0,153256.jpg,0.0,0,0,Elneny,0.5,False,0.0,n,1,3,0.0,509,206,0,128765,550,127644,743,0.0,0.0,Elneny,0,16,0,1,0.0,29.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,1,1.1,1.3,0.6,0.6,22.9,35.0,110.0,100.4,140.3,84.9,19.2,15.4,101.4,31.1,21.9,90.9,13.6,24.2,62.7,84.1,95.6,48.8,27.4,15.9,91.3,34.1,33.8,102.0
21,2,272,100.0,0.0,3,242166,0,0,-3,3,235.1,149,93,0,3,2.3,1.8,0,Matteo,1.3,31,0,71.6,181,96,False,333.6,184,75,1744,0,0,42,0,0,0,242166.jpg,2.0,0,0,Guendouzi,7.8,False,0.0,a,1,3,146.0,220,115,48,1196521,23616,1058472,19835,0.3,11.4,Guendouzi,6,16,0,1,0.0,0.0,13.0,24.0,18.0,0.58,3.0,164.0,55.0,0.0,4.0,1.0,0.2,2.98,11.33,13.9,9.8,6.08,1.67,0.63,8.0,4.87,1.2,0.0,2,4,1,1.1,1.3,0.6,0.6,22.9,35.0,110.0,100.4,140.3,84.9,19.2,15.4,101.4,31.1,21.9,90.9,13.6,24.2,62.7,84.1,95.6,48.8,27.4,15.9,91.3,34.1,33.8,102.0
106,10,402,100.0,0.0,6,41270,0,0,-3,3,104.5,244,69,2,2,0.0,0.0,0,David,-1.0,35,2,84.6,147,38,False,568.6,56,20,2210,0,2020-06-17T22:00:16.727874Z,57,0,0,0,41270.jpg,2.9,2,0,Luiz Moreira Marinho,5.0,False,0.0,a,1,3,171.0,197,44,76,319285,575,628475,11884,-0.2,13.3,David Luiz,4,16,1,0,0.0,1.0,6.0,26.0,24.0,0.8,3.0,205.0,68.0,1.0,2.0,2.0,0.5,3.25,15.46,21.87,4.02,6.58,2.67,2.13,13.0,16.47,4.87,0.0,2,4,1,1.1,1.3,0.6,0.6,22.9,35.0,110.0,100.4,140.3,84.9,19.2,15.4,101.4,31.1,21.9,90.9,13.6,24.2,62.7,84.1,95.6,48.8,27.4,15.9,91.3,34.1,33.8,102.0
427,1,36,100.0,0.0,1,98980,1,-1,-2,2,0.0,553,51,0,1,4.0,3.5,8,Emiliano,3.0,2,0,5.1,436,32,False,50.4,399,32,140,0,0,43,0,0,0,98980.jpg,4.5,0,6,Martínez,1.8,False,0.0,a,1,3,0.0,529,46,9,128773,43608,26291,1675,0.7,2.1,Martínez,0,16,1,0,90.0,0.0,29.0,2.0,2.0,0.06,2.0,140.0,70.0,0.0,3.0,2.0,0.4,2.55,18.0,25.2,0.0,0.0,4.5,2.55,18.0,25.2,0.0,0.0,2,4,1,1.1,1.3,0.6,0.6,22.9,35.0,110.0,100.4,140.3,84.9,19.2,15.4,101.4,31.1,21.9,90.9,13.6,24.2,62.7,84.1,95.6,48.8,27.4,15.9,91.3,34.1,33.8,102.0
467,5,197,0.0,0.0,3,101184,0,0,-2,2,113.5,238,64,0,2,0.0,0.0,0,Calum,0.0,15,1,58.7,227,66,False,272.0,224,90,1102,Knee injury - Unknown return date,2019-12-29T14:30:27.183032Z,43,0,0,0,101184.jpg,3.0,0,0,Chambers,0.6,False,0.0,i,1,3,203.0,169,34,42,140576,10,172850,195,0.0,9.8,Chambers,5,16,1,0,0.0,12.0,8.0,14.0,11.0,0.58,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.19,14.07,19.43,8.11,14.5,0.0,0.0,0.0,0.0,0.0,0.0,2,4,1,1.1,1.3,0.6,0.6,22.9,35.0,110.0,100.4,140.3,84.9,19.2,15.4,101.4,31.1,21.9,90.9,13.6,24.2,62.7,84.1,95.6,48.8,27.4,15.9,91.3,34.1,33.8,102.0
469,3,209,100.0,100.0,4,182539,0,0,-3,3,298.5,107,70,1,3,3.3,2.8,3,Daniel,2.3,16,0,64.4,207,105,False,242.8,246,97,1152,0,2019-11-06T17:30:16.584319Z,52,0,0,0,182539.jpg,2.5,0,0,Ceballos Fernández,3.0,False,0.0,a,1,3,103.0,255,130,42,1023084,771,1156092,1993,0.4,8.1,Ceballos,0,16,0,1,79.0,9.0,10.0,17.0,12.0,0.55,5.0,412.0,82.0,0.0,1.0,4.0,0.8,3.79,12.29,14.28,17.56,6.06,2.4,3.16,13.4,15.4,14.82,1.4,2,4,1,1.1,1.3,0.6,0.6,22.9,35.0,110.0,100.4,140.3,84.9,19.2,15.4,101.4,31.1,21.9,90.9,13.6,24.2,62.7,84.1,95.6,48.8,27.4,15.9,91.3,34.1,33.8,102.0
486,3,222,75.0,0.0,3,58822,0,0,-2,2,197.1,178,40,0,2,0.8,0.0,0,Cédric,0.0,18,0,59.7,224,65,False,291.2,214,85,1306,Facial Injury - 75% chance of playing,2020-06-19T23:30:18.204187Z,48,0,0,0,58822.jpg,2.7,0,0,Soares,0.2,False,0.0,d,1,3,107.0,252,70,43,24534,12,36396,391,0.0,9.0,Cédric,1,16,1,0,0.0,12.0,5.0,16.0,14.0,0.74,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.73,13.88,18.2,12.32,6.69,0.0,0.0,0.0,0.0,0.0,0.0,2,4,1,1.1,1.3,0.6,0.6,22.9,35.0,110.0,100.4,140.3,84.9,19.2,15.4,101.4,31.1,21.9,90.9,13.6,24.2,62.7,84.1,95.6,48.8,27.4,15.9,91.3,34.1,33.8,102.0
488,9,332,100.0,100.0,5,195735,-1,1,-3,3,570.5,31,26,2,3,4.7,4.2,3,Nicolas,3.7,26,5,163.0,41,21,False,478.0,91,31,1736,0,2019-12-11T12:30:12.556688Z,92,0,0,0,195735.jpg,3.8,0,0,Pépé,4.2,False,0.0,a,1,3,579.0,54,28,99,667940,7292,749328,22226,0.4,10.8,Pépé,3,16,0,1,63.0,0.0,12.0,26.0,19.0,0.61,4.0,307.0,77.0,0.0,1.0,4.0,0.8,6.27,12.77,18.38,21.94,22.27,4.75,6.4,12.0,17.85,23.08,23.0,2,4,1,1.1,1.3,0.6,0.6,22.9,35.0,110.0,100.4,140.3,84.9,19.2,15.4,101.4,31.1,21.9,90.9,13.6,24.2,62.7,84.1,95.6,48.8,27.4,15.9,91.3,34.1,33.8,102.0
489,0,69,100.0,100.0,2,200641,0,0,-2,2,95.9,254,142,0,3,1.7,1.2,0,Reiss,0.7,6,0,28.6,343,150,False,56.6,394,161,484,0,2020-01-18T17:00:23.535651Z,53,0,0,0,200641.jpg,1.6,0,0,Nelson,0.1,False,0.0,a,1,3,134.0,225,118,21,13420,60,19503,169,0.1,4.0,Nelson,1,16,0,1,0.0,6.0,21.0,12.0,4.0,0.16,2.0,47.0,24.0,0.0,5.0,0.0,0.0,2.38,5.75,4.72,7.99,11.17,1.5,0.45,6.5,1.7,0.45,2.5,2,4,1,1.1,1.3,0.6,0.6,22.9,35.0,110.0,100.4,140.3,84.9,19.2,15.4,101.4,31.1,21.9,90.9,13.6,24.2,62.7,84.1,95.6,48.8,27.4,15.9,91.3,34.1,33.8,102.0
490,0,124,100.0,100.0,1,200089,0,0,-3,3,136.9,226,133,0,3,4.0,3.5,6,Joseph,3.0,14,1,45.4,284,132,False,143.8,317,135,668,0,2019-09-07T11:30:17.190466Z,47,0,0,0,200089.jpg,1.5,0,0,Willock,0.2,False,0.0,a,1,3,171.0,196,105,32,29544,1499,33277,280,0.6,6.8,Willock,1,16,0,1,26.0,1.0,25.0,21.0,5.0,0.17,2.0,95.0,48.0,0.0,4.0,1.0,0.2,2.16,5.9,6.85,6.52,8.14,4.5,4.55,14.5,24.7,2.0,18.5,2,4,1,1.1,1.3,0.6,0.6,22.9,35.0,110.0,100.4,140.3,84.9,19.2,15.4,101.4,31.1,21.9,90.9,13.6,24.2,62.7,84.1,95.6,48.8,27.4,15.9,91.3,34.1,33.8,102.0
504,5,129,0.0,100.0,2,444145,0,0,-1,1,36.6,340,52,0,4,0.0,0.5,0,Gabriel Teodoro,0.0,9,3,42.5,296,43,False,162.8,308,35,656,Knee injury - Unknown return date,2020-06-24T13:00:17.558412Z,44,0,0,0,444145.jpg,2.8,0,0,Martinelli Silva,2.5,False,0.0,i,1,3,226.0,151,41,39,576035,451,501702,25519,0.0,8.9,Martinelli,1,16,0,1,0.0,3.0,22.0,14.0,6.0,0.21,0.0,0.0,0.0,1.0,4.0,0.0,0.0,3.04,9.21,11.63,2.61,16.14,0.0,0.0,0.0,0.0,0.0,0.0,2,4,1,1.1,1.3,0.6,0.6,22.9,35.0,110.0,100.4,140.3,84.9,19.2,15.4,101.4,31.1,21.9,90.9,13.6,24.2,62.7,84.1,95.6,48.8,27.4,15.9,91.3,34.1,33.8,102.0
